Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,190,1382,5,181,0,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Basilicata,71,358,1,79,14,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Calabria,264,1018,10,183,0,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Campania,606,3900,34,573,0,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Emilia-Romagna,1180,9001,42,889,0,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Friuli Venezia Giulia,175,1277,7,175,0,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Lazio,793,6421,71,943,243,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Liguria,290,1647,4,218,12,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Lombardia,1215,10457,26,1810,0,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Marche,141,983,6,230,50,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Molise,16,176,1,39,26,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
P.A. Bolzano,63,500,2,100,20,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
P.A. Trento,64,517,0,90,0,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Piemonte,485,6794,11,628,99,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Puglia,432,2722,17,405,0,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Sardegna,158,1602,10,204,16,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Sicilia,946,3630,33,779,0,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Toscana,597,5033,26,570,14,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Umbria,207,662,6,86,41,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Valle d'Aosta,19,85,0,13,21,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Veneto,640,6000,31,1000,0,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
Italia,8552,64165,343,9195,556,Dati della Protezione Civile del 07 Luglio 2022 ore 23:45
