Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,1.527,167.963,69.874,5.455,433,1%,398,31,310%,35,273,-790%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Basilicata,144,48.704,13.879,2.546,90,1%,88,16,-540%,2,037,000%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Calabria,1.693,146.790,37.132,1.996,473,1%,438,24,140%,35,188,-540%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Campania,9.370,851.120,243.948,4.337,1.403,1%,1.311,23,260%,92,164,570%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Emilia-Romagna,11.189,816.613,311.690,7.022,2.605,1%,2.456,55,260%,149,336,000%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Friuli Venezia Giulia,1.757,209.855,49.301,4.103,441,1%,399,33,700%,42,350,240%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Lazio,6.447,702.076,221.533,3.866,1.993,1%,1.789,31,230%,204,356,000%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Liguria,2.496,223.801,29.774,1.961,766,3%,724,48,390%,42,277,240%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Lombardia,9.883,1.784.827,545.453,5.465,3.916,1%,3.649,37,230%,267,267,-040%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Marche,2.012,184.334,16.750,1.118,343,2%,279,19,110%,64,427,320%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Molise,440,24.298,8.164,2.774,26,0%,25,8,870%,1,034,-5000%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
P.A. Bolzano,1.347,128.509,22.303,4.169,111,0%,95,18,440%,16,299,-590%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
P.A. Trento,885,94.945,27.281,5.032,158,1%,137,25,790%,21,387,000%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Piemonte,9.564,703.472,167.503,3.918,2.207,1%,2.062,48,230%,145,339,140%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Puglia,6.652,440.403,123.755,3.146,678,1%,615,16,370%,63,160,330%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Sardegna,1.007,108.213,21.463,1.350,266,1%,238,15,080%,28,176,000%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Sicilia,4.037,526.659,176.754,3.657,1.562,1%,1.392,29,330%,170,352,120%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Toscana,5.626,587.041,178.771,4.841,1.441,1%,1.303,35,500%,138,374,870%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Umbria,774,128.670,27.680,3.198,228,1%,216,25,-090%,12,139,000%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Valle d'Aosta,172,24.121,5.996,4.832,77,1%,69,56,150%,8,645,000%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Veneto,6.381,887.888,256.274,5.262,1.728,1%,1.545,32,200%,183,376,460%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
Italia,83.403,8.790.302,2.555.278,4.314,20.945,1%,19.228,32,270%,1.717,290,150%,Dati della Protezione Civile del 17 Gennaio 2022 ore 19:11
