Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,35,74.601,1.255,97,43,3%,42,3,-1920%,1,008,000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Basilicata,13,26.791,1.832,331,33,2%,33,6,-570%,0,000,000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Calabria,111,68.605,6.905,365,111,2%,100,5,-1070%,11,058,1000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Campania,139,423.299,10.621,186,316,3%,296,5,-570%,20,035,-910%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Emilia-Romagna,93,386.192,5.762,129,272,5%,233,5,-530%,39,087,-250%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Friuli Venezia Giulia,15,107.469,4.478,371,5,0%,4,0,000%,1,008,000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Lazio,101,345.146,4.359,76,397,9%,320,6,-500%,77,134,000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Liguria,14,103.133,291,19,43,15%,35,2,000%,8,052,000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Lombardia,183,840.544,13.587,135,482,4%,402,4,-590%,80,080,-1210%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Marche,16,103.524,2.069,137,40,2%,32,2,-1110%,8,053,000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Molise,7,13.670,81,27,6,7%,6,2,000%,0,000,000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
P.A. Bolzano,8,73.246,297,56,11,4%,8,2,-1110%,3,056,5000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
P.A. Trento,8,45.727,166,30,11,7%,9,2,1250%,2,037,000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Piemonte,66,362.563,1.798,42,255,14%,225,5,-340%,30,070,-1670%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Puglia,61,252.818,8.909,225,203,2%,186,5,-1010%,17,043,-560%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Sardegna,13,57.109,11.597,720,73,1%,68,4,-290%,5,031,000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Sicilia,183,230.452,5.615,115,268,5%,240,5,-730%,28,057,-670%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Toscana,62,243.809,3.288,89,182,6%,144,4,-530%,38,103,270%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Umbria,8,56.744,894,103,34,4%,30,3,-910%,4,046,-2000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Valle d'Aosta,3,11.670,61,49,3,5%,3,2,000%,0,000,000%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Veneto,58,424.983,5.285,108,110,2%,88,2,-1370%,22,045,-430%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
Italia,1.197,4.252.095,89.150,149,2.898,3%,2.504,4,-660%,394,066,-530%,Dati della Protezione Civile del 19 Giugno 2021 ore 19:03
