Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,46,1324,5,177,23,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Basilicata,26,364,0,88,13,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Calabria,107,966,9,174,3,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Campania,188,3511,13,555,189,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Emilia-Romagna,308,7920,42,889,0,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Friuli Venezia Giulia,42,1277,8,175,0,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Lazio,348,6421,52,943,0,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Liguria,53,1690,6,217,12,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Lombardia,339,6369,57,1530,0,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Marche,43,971,12,212,61,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Molise,2,176,1,39,26,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
P.A. Bolzano,25,500,6,100,20,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
P.A. Trento,13,517,3,90,0,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Piemonte,162,5824,16,628,99,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Puglia,136,2745,20,482,0,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Sardegna,84,1602,12,204,16,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Sicilia,348,3746,42,893,0,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Toscana,223,5033,27,570,37,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Umbria,45,662,5,84,43,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Valle d'Aosta,2,83,0,33,0,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Veneto,152,6000,31,1000,0,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
Italia,2692,57701,367,9083,542,Dati della Protezione Civile del 09 Ottobre 2021 ore 19:33
