Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,294,30274,17088,1309,738,4%,667,51,-1.2&,71,5.44,-2.7%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Basilicata,81,8940,6368,1143,137,2%,119,21,-11.2&,18,3.23,-5.3%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Calabria,340,18537,10661,554,422,4%,390,20,2.9&,32,1.66,10.3%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Campania,1552,165293,101243,1750,2071,2%,1916,33,23&,155,2.68,-6.1%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Emilia-Romagna,1788,133761,68167,1526,2977,4%,2736,61,1.1&,241,5.39,-0.8%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Friuli Venezia Giulia,702,35467,15031,1241,711,5%,652,54,1.9&,59,4.87,1.7%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Lazio,1632,130255,94211,1606,3476,4%,3136,53,2&,340,5.8,-2.6%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Liguria,304,53779,10416,675,960,9%,868,56,-3.2&,92,5.96,-1.1%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Lombardia,2413,429109,116379,1152,7179,6%,6372,63,-2.8&,807,7.99,0.2%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Marche,443,32393,20058,1321,600,3%,518,34,2.4&,82,5.4,-2.4%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Molise,36,5286,2713,898,66,2%,56,19,-8.2&,10,3.31,11.1%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
P.A. Bolzano,248,25361,10921,2053,442,4%,410,77,0&,32,6.01,3.2%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
P.A. Trento,216,17103,2417,445,462,19%,414,76,2.5&,48,8.84,0%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Piemonte,1269,177788,66038,1521,4598,7%,4239,98,-0.9&,359,8.27,-1.9%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Puglia,1789,64341,45834,1143,1816,4%,1613,40,2.3&,203,5.06,-7.7%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Sardegna,293,24186,14960,918,680,5%,616,38,1.5&,64,3.93,-4.5%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Sicilia,1022,71489,39746,800,1580,4%,1367,28,-2.4&,213,4.29,-0.9%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Toscana,753,108397,29199,784,1612,6%,1360,37,-0.9&,252,6.77,-3.4%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Umbria,234,25144,6065,689,392,6%,332,38,0.6&,60,6.82,-1.6%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Valle d'Aosta,34,6726,987,786,110,11%,102,81,-4.7&,8,6.37,-11.1%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Veneto,3444,165249,76804,1565,2816,4%,2508,51,0.8&,308,6.28,-1.3%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
Italia,18887,1728878,755306,1254,33845,4%,30391,50,0.8&,3454,5.73,-1.8%,Dati della Protezione Civile del 06 Dicembre 2020 ore 21:16
