Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,28,81.091,1.831,142,66,4%,61,5,-160%,5,039,000%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Basilicata,31,29.991,1.171,212,41,4%,39,7,-1880%,2,036,-3330%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Calabria,97,83.475,3.854,203,179,5%,166,9,440%,13,069,000%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Campania,222,455.758,7.065,124,267,4%,249,4,-350%,18,032,-530%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Emilia-Romagna,197,423.119,13.868,311,433,3%,386,9,-100%,47,105,000%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Friuli Venezia Giulia,51,113.558,1.029,85,48,5%,41,3,000%,7,058,-1250%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Lazio,252,383.938,9.928,172,445,4%,388,7,-130%,57,099,-340%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Liguria,84,112.529,1.001,66,61,6%,53,3,-190%,8,052,000%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Lombardia,345,882.905,10.694,107,449,4%,393,4,100%,56,056,-970%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Marche,61,113.704,2.661,176,74,3%,54,4,-180%,20,132,-480%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Molise,0,14.494,114,38,3,3%,2,1,000%,1,033,-5000%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
P.A. Bolzano,68,76.783,806,151,34,4%,25,5,420%,9,169,000%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
P.A. Trento,25,48.303,308,56,24,8%,21,4,500%,3,055,5000%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Piemonte,192,378.628,3.661,85,216,6%,192,4,-770%,24,056,-400%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Puglia,125,268.369,2.799,71,171,6%,156,4,-490%,15,038,-1670%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Sardegna,49,75.139,2.348,146,154,7%,140,9,-210%,14,087,-670%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Sicilia,553,297.302,16.597,340,596,4%,526,11,-310%,70,144,-280%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Toscana,190,281.641,7.105,192,324,5%,281,8,-110%,43,116,-1400%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Umbria,29,63.702,915,105,41,4%,39,4,-490%,2,023,000%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Valle d'Aosta,10,12.120,68,54,3,4%,3,2,000%,0,000,000%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Veneto,376,468.500,11.049,226,248,2%,203,4,-150%,45,092,-630%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
Italia,2.985,4.665.049,98.872,166,3.877,4%,3.418,6,-200%,459,077,-590%,Dati della Protezione Civile del 28 Settembre 2021 ore 17:37
