Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,179,70.519,9.145,700,476,5%,432,33,-360%,44,337,230%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Basilicata,163,23.288,6.120,1.099,176,3%,163,29,000%,13,233,830%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Calabria,484,58.106,14.906,774,517,3%,471,24,090%,46,239,000%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Campania,1.854,383.128,92.331,1.596,1.648,2%,1.511,26,080%,137,237,-210%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Emilia-Romagna,1.001,364.782,50.481,1.130,2.107,4%,1.842,41,-170%,265,593,000%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Friuli Venezia Giulia,184,104.437,8.301,685,319,4%,282,23,-310%,37,305,000%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Lazio,1.185,318.498,46.837,799,2.745,6%,2.415,41,-060%,330,563,-030%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Liguria,225,98.154,6.125,397,596,10%,524,34,-090%,72,467,000%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Lombardia,1.967,795.417,57.622,570,4.496,8%,3.886,38,-400%,610,604,-020%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Marche,299,96.420,6.580,433,545,8%,477,31,-060%,68,448,-290%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Molise,29,13.103,650,215,54,8%,40,13,-240%,14,463,770%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
P.A. Bolzano,67,70.873,799,150,65,8%,58,11,-330%,7,132,000%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
P.A. Trento,91,43.634,1.203,222,112,9%,85,16,900%,27,497,800%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Piemonte,978,340.851,17.473,402,2.663,15%,2.403,55,-160%,260,599,-260%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Puglia,1.203,229.181,49.271,1.229,1.973,4%,1.738,43,-060%,235,586,-170%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Sardegna,290,53.455,17.883,1.097,414,2%,366,22,-320%,48,294,-590%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Sicilia,1.061,203.576,25.510,513,1.415,6%,1.244,25,080%,171,344,-450%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Toscana,955,222.814,22.846,614,1.705,7%,1.453,39,-140%,252,677,-120%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Umbria,105,53.915,3.025,344,208,7%,179,20,-480%,29,329,-1470%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Valle d'Aosta,50,10.693,792,631,55,7%,43,34,490%,12,956,910%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Veneto,788,407.830,23.312,475,1.235,5%,1.050,21,-050%,185,377,-050%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
Italia,13.158,3.962.674,461.212,766,23.524,5%,20.662,34,-150%,2.862,475,-110%,Dati della Protezione Civile del 25 Aprile 2021 ore 18:26
