Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,85,71.724,8.366,641,375,4%,349,27,-310%,26,199,-2350%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Basilicata,72,24.330,6.223,1.117,172,3%,163,29,000%,9,162,2860%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Calabria,302,61.227,14.147,735,479,3%,439,23,-020%,40,208,260%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Campania,1.331,397.384,89.020,1.539,1.608,2%,1.480,26,-020%,128,221,-790%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Emilia-Romagna,488,372.262,39.128,876,1.833,5%,1.620,36,-400%,213,477,-270%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Friuli Venezia Giulia,133,105.587,7.054,582,243,3%,210,17,-050%,33,272,310%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Lazio,803,327.273,41.279,704,2.456,6%,2.185,37,010%,271,462,-150%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Liguria,161,100.133,5.037,326,549,11%,487,32,150%,62,402,330%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Lombardia,1.354,810.037,48.183,477,3.788,8%,3.263,32,150%,525,520,-190%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Marche,204,98.359,6.010,396,475,8%,406,27,-170%,69,454,000%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Molise,5,13.314,567,188,38,7%,29,10,-650%,9,298,000%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
P.A. Bolzano,73,71.427,1.169,220,60,5%,54,10,-1690%,6,113,2000%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
P.A. Trento,87,44.219,1.012,186,85,8%,68,13,150%,17,313,-560%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Piemonte,637,347.957,14.759,340,2.169,15%,1.981,46,-300%,188,433,-310%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Puglia,1.028,238.144,46.620,1.163,1.782,4%,1.585,40,-120%,197,491,-530%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Sardegna,104,54.980,16.443,1.008,401,2%,354,22,-110%,47,288,-780%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Sicilia,902,211.895,24.823,500,1.312,5%,1.152,23,-220%,160,322,000%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Toscana,503,229.540,19.536,525,1.503,8%,1.266,34,-310%,237,637,-480%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Umbria,98,54.736,2.814,320,193,7%,165,19,-460%,28,318,000%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Valle d'Aosta,25,11.066,685,546,51,7%,42,33,500%,9,717,1250%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Veneto,721,414.227,21.014,428,1.027,5%,878,18,-200%,149,304,-130%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
Italia,9.116,4.059.821,413.889,687,20.599,5%,18.176,30,-120%,2.423,402,-270%,Dati della Protezione Civile del 04 Maggio 2021 ore 17:59
