Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,304,1382,10,181,0,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Basilicata,95,392,2,79,14,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Calabria,232,1009,8,194,0,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Campania,666,4028,38,581,0,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Emilia-Romagna,1248,9001,38,889,0,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Friuli Venezia Giulia,161,1277,8,175,0,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Lazio,924,6421,50,943,243,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Liguria,256,1643,14,218,12,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Lombardia,1086,10457,36,1810,0,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Marche,129,996,4,232,52,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Molise,24,176,2,39,26,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
P.A. Bolzano,42,500,3,100,20,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
P.A. Trento,71,517,2,90,0,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Piemonte,619,6794,19,628,99,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Puglia,517,2903,30,503,0,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Sardegna,273,1602,9,204,16,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Sicilia,706,3672,34,813,0,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Toscana,490,5033,22,570,6,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Umbria,208,662,4,86,41,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Valle d'Aosta,31,163,1,34,0,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Veneto,497,6000,24,1000,0,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
Italia,8579,64628,358,9369,529,Dati della Protezione Civile del 10 Maggio 2022 ore 23:45
