Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,162,1382,8,181,0,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Basilicata,41,358,2,79,14,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Calabria,190,971,6,177,0,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Campania,321,3890,15,575,0,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Emilia-Romagna,1111,9001,30,889,0,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Friuli Venezia Giulia,161,1277,5,175,0,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Lazio,623,6421,41,943,243,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Liguria,277,1606,7,218,12,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Lombardia,757,10457,23,1810,0,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Marche,92,983,4,230,50,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Molise,21,176,2,39,26,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
P.A. Bolzano,25,500,0,100,20,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
P.A. Trento,69,517,1,90,0,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Piemonte,313,6794,8,628,99,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Puglia,279,2751,16,405,0,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Sardegna,107,1602,8,204,16,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Sicilia,499,3636,32,783,0,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Toscana,317,5033,9,570,13,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Umbria,161,662,2,86,41,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Valle d'Aosta,8,85,0,13,21,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Veneto,470,6000,15,1000,0,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
Italia,6004,64102,234,9195,555,Dati della Protezione Civile del 25 Agosto 2022 ore 17:39
