Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,273,57767,13444,1030,749,6%,665,51,3.4%,84,6.43,0%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Basilicata,28,16617,3678,660,124,3%,111,20,9.9%,13,2.33,8.3%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Calabria,89,39459,6621,344,253,4%,221,11,1.8%,32,1.66,6.7%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Campania,1644,286865,89907,1554,1573,2%,1425,25,2.1%,148,2.56,2.1%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Emilia-Romagna,2987,282616,57018,1276,3246,6%,2960,66,5.2%,286,6.4,1.1%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Friuli Venezia Giulia,415,81164,12037,994,515,4%,457,38,2.2%,58,4.79,1.8%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Lazio,1175,245344,37926,647,2275,6%,2022,34,3.6%,253,4.31,5.4%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Liguria,215,80615,5949,386,577,10%,514,33,1.4%,63,4.08,3.3%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Lombardia,2301,636278,80129,793,5797,7%,5200,51,2.8%,597,5.91,4.2%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Marche,349,73460,10186,671,729,7%,625,41,1.5%,104,6.85,6.1%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Molise,35,11210,1625,538,115,7%,95,31,1.1%,20,6.62,5.3%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
P.A. Bolzano,88,55412,5130,964,234,5%,195,37,2.1%,39,7.33,2.6%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
P.A. Trento,83,36009,4144,764,247,6%,199,37,5.9%,48,8.84,0%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Piemonte,1214,260435,22882,527,2588,11%,2371,55,2.4%,217,5,7.4%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Puglia,594,156051,35207,878,1516,4%,1347,34,3.4%,169,4.22,9%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Sardegna,68,41813,12658,776,214,2%,190,12,1.1%,24,1.47,0%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Sicilia,515,156903,15399,310,789,5%,669,13,1.8%,120,2.42,-2.4%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Toscana,1000,165451,21923,589,1376,6%,1174,32,5.9%,202,5.43,1.5%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Umbria,42,46481,6955,790,516,7%,432,49,2.1%,84,9.54,5%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Valle d'Aosta,30,8151,201,160,11,5%,9,7,0%,2,1.59,0%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Veneto,757,343267,29514,601,1087,4%,950,19,3.6%,137,2.79,3.8%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Italia,13902,3081368,472533,784,24531,5%,21831,36,3.2%,2700,4.48,3.6%,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
