Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,90,1369,9,183,23,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Basilicata,49,448,0,88,13,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Calabria,191,926,14,156,25,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Campania,571,4115,46,584,72,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Emilia-Romagna,412,6538,70,760,0,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Friuli Venezia Giulia,28,1277,1,175,0,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Lazio,690,6421,125,943,193,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Liguria,81,1693,26,214,12,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Lombardia,833,7621,167,1416,114,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Marche,79,1135,17,210,61,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Molise,5,221,0,39,0,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
P.A. Bolzano,13,428,2,100,0,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
P.A. Trento,20,517,6,90,15,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Piemonte,461,5824,63,628,99,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Puglia,411,3434,33,549,0,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Sardegna,110,1602,8,216,33,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Sicilia,382,3508,44,757,196,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Toscana,291,5033,93,488,26,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Umbria,45,681,6,116,0,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Valle d'Aosta,4,227,0,30,6,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Veneto,197,6000,44,1000,0,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
Italia,4963,59018,774,8742,888,Dati della Protezione Civile del 06 Giugno 2021 ore 18:57
