Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,126,76.471,1.534,119,40,3%,39,3,-710%,1,008,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Basilicata,50,27.547,789,143,20,3%,19,3,000%,1,018,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Calabria,151,71.422,2.747,145,79,3%,74,4,420%,5,026,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Campania,496,432.491,7.535,132,251,3%,239,4,720%,12,021,910%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Emilia-Romagna,495,396.341,8.604,193,278,3%,256,6,360%,22,049,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Friuli Venezia Giulia,133,108.332,802,66,25,3%,21,2,-450%,4,033,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Lazio,513,360.470,12.011,209,430,4%,379,7,620%,51,089,200%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Liguria,152,105.773,1.341,88,47,4%,35,2,610%,12,079,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Lombardia,806,855.210,12.055,120,279,2%,247,2,420%,32,032,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Marche,211,106.089,2.307,153,42,2%,37,2,1210%,5,033,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Molise,15,13.957,133,44,2,2%,1,0,000%,1,033,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
P.A. Bolzano,28,73.870,373,70,10,3%,8,2,000%,2,038,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
P.A. Trento,29,46.495,376,69,9,2%,8,1,000%,1,018,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Piemonte,257,366.562,2.725,63,91,3%,86,2,750%,5,012,-2860%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Puglia,236,256.704,2.729,69,96,4%,84,2,240%,12,030,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Sardegna,350,63.103,5.680,352,106,2%,87,5,880%,19,118,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Sicilia,808,245.420,12.095,248,387,3%,351,7,380%,36,074,1250%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Toscana,765,254.218,8.541,231,198,2%,177,5,410%,21,057,-870%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Umbria,187,58.713,1.772,204,22,1%,20,2,1760%,2,023,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Valle d'Aosta,9,11.808,91,73,4,4%,4,3,3330%,0,000,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Veneto,779,438.968,12.980,266,153,1%,137,3,960%,16,033,000%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
Italia,6.596,4.369.964,97.220,163,2.569,3%,2.309,4,510%,260,044,080%,Dati della Protezione Civile del 04 Agosto 2021 ore 19:00
