Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,52,75.393,990,77,22,2%,21,2,-450%,1,008,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Basilicata,11,27.091,554,100,13,2%,13,2,-710%,0,000,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Calabria,39,69.642,2.006,106,54,3%,50,3,420%,4,021,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Campania,244,427.230,7.201,126,185,3%,175,3,-380%,10,018,-1670%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Emilia-Romagna,266,388.745,2.706,61,154,6%,141,3,-280%,13,029,-710%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Friuli Venezia Giulia,16,107.257,248,21,9,4%,9,1,1250%,0,000,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Lazio,471,349.414,3.399,59,145,4%,119,2,1330%,26,045,400%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Liguria,72,103.882,338,22,17,5%,12,1,910%,5,033,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Lombardia,369,845.898,7.407,74,166,2%,135,1,-070%,31,031,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Marche,60,104.312,1.486,98,15,1%,13,1,1820%,2,013,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Molise,13,13.821,108,36,1,1%,1,0,000%,0,000,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
P.A. Bolzano,15,73.504,184,35,7,4%,7,1,1670%,0,000,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
P.A. Trento,24,45.958,147,27,2,1%,1,0,000%,1,018,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Piemonte,77,363.759,1.008,23,49,5%,46,1,220%,3,007,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Puglia,70,254.196,1.758,44,75,4%,66,2,150%,9,023,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Sardegna,233,58.476,1.799,112,64,4%,60,4,710%,4,025,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Sicilia,404,235.496,5.123,105,170,3%,149,3,420%,21,043,-870%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Toscana,243,245.976,2.056,56,82,4%,66,2,480%,16,043,-590%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Umbria,67,57.146,753,87,8,1%,7,1,1670%,1,011,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Valle d'Aosta,2,11.712,26,21,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Veneto,379,428.550,6.816,140,54,1%,45,1,230%,9,018,-1000%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
Italia,3.127,4.287.458,46.113,77,1.292,3%,1.136,2,230%,156,026,-370%,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18
