Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,230,1382,9,181,0,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Basilicata,55,358,2,79,13,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Calabria,252,971,13,177,0,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Campania,456,3896,22,575,0,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Emilia-Romagna,1337,9001,41,889,0,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Friuli Venezia Giulia,228,1277,4,175,0,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Lazio,868,6421,54,943,243,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Liguria,359,1611,7,219,12,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Lombardia,1010,10457,28,1810,0,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Marche,135,983,4,230,50,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Molise,28,176,2,39,26,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
P.A. Bolzano,61,500,1,100,20,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
P.A. Trento,68,517,1,90,0,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Piemonte,433,6794,9,628,99,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Puglia,393,2751,17,405,0,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Sardegna,132,1602,11,204,16,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Sicilia,719,3668,36,793,0,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Toscana,472,5033,17,570,13,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Umbria,217,662,4,86,41,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Valle d'Aosta,8,85,0,13,21,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Veneto,582,6000,24,1000,0,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
Italia,8043,64145,306,9206,554,Dati della Protezione Civile del 12 Agosto 2022 ore 23:45
