Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,145,72.516,7.947,609,299,4%,271,21,-360%,28,214,000%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Basilicata,103,24.985,5.972,1.072,146,2%,135,24,-940%,11,198,5710%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Calabria,312,62.950,13.826,718,453,3%,419,22,190%,34,177,-560%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Campania,1.233,404.364,85.591,1.479,1.467,2%,1.348,23,-250%,119,206,-250%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Emilia-Romagna,650,376.018,33.354,747,1.522,5%,1.335,30,-220%,187,419,-110%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Friuli Venezia Giulia,68,106.085,6.391,528,173,3%,152,13,-320%,21,173,000%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Lazio,788,331.968,37.668,642,2.098,6%,1.832,31,-190%,266,453,-260%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Liguria,152,101.015,4.078,264,436,11%,384,25,-150%,52,337,-190%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Lombardia,1.326,818.414,45.724,453,3.218,7%,2.726,27,-440%,492,487,040%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Marche,250,99.737,5.534,364,390,7%,331,22,-320%,59,389,-330%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Molise,18,13.432,466,154,29,6%,25,8,-380%,4,132,000%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
P.A. Bolzano,83,71.803,1.139,214,35,3%,29,5,740%,6,113,000%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
P.A. Trento,57,44.557,880,162,77,9%,59,11,-480%,18,332,000%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Piemonte,592,351.985,13.487,311,1.839,14%,1.680,39,-270%,159,366,-420%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Puglia,646,242.687,44.338,1.106,1.666,4%,1.474,37,020%,192,479,210%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Sardegna,54,55.651,15.660,960,335,2%,295,18,-480%,40,245,260%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Sicilia,494,215.827,22.145,446,1.110,5%,974,20,-210%,136,274,-290%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Toscana,713,233.249,17.453,469,1.296,7%,1.084,29,-220%,212,569,-090%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Umbria,108,55.270,2.583,293,156,6%,135,15,-150%,21,239,1050%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Valle d'Aosta,8,11.217,592,472,40,7%,31,25,2400%,9,717,000%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Veneto,492,417.480,19.026,388,827,4%,701,14,-220%,126,257,-160%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
Italia,8.292,4.111.210,383.854,637,17.612,5%,15.420,26,-240%,2.192,364,-090%,Dati della Protezione Civile del 09 Maggio 2021 ore 19:22
