Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,283,1382,8,181,0,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Basilicata,89,364,3,79,14,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Calabria,351,971,12,177,0,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Campania,644,3896,28,573,0,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Emilia-Romagna,1693,9001,48,889,0,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Friuli Venezia Giulia,307,1277,6,175,0,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Lazio,1127,6421,75,943,243,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Liguria,454,1634,9,218,12,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Lombardia,1529,10457,49,1810,0,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Marche,210,983,3,230,50,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Molise,20,176,1,39,26,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
P.A. Bolzano,88,500,4,100,20,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
P.A. Trento,69,517,2,90,0,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Piemonte,604,6794,11,628,99,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Puglia,488,2751,20,405,0,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Sardegna,174,1602,16,204,16,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Sicilia,970,3616,53,794,0,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Toscana,715,5033,28,570,13,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Umbria,291,662,7,86,41,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Valle d'Aosta,36,103,0,13,21,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Veneto,769,6000,23,1000,0,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
Italia,10911,64140,406,9204,555,Dati della Protezione Civile del 28 Luglio 2022 ore 23:45
