Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,168,1324,7,181,0,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Basilicata,38,358,2,79,14,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Calabria,178,971,10,177,0,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Campania,379,3890,17,575,0,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Emilia-Romagna,1134,9001,33,889,0,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Friuli Venezia Giulia,195,1277,4,175,0,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Lazio,708,6421,43,943,243,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Liguria,294,1606,9,218,12,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Lombardia,782,10457,21,1810,0,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Marche,109,983,4,230,50,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Molise,21,176,3,39,26,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
P.A. Bolzano,32,500,0,100,20,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
P.A. Trento,73,517,0,90,0,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Piemonte,323,6794,6,628,99,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Puglia,312,2751,17,405,0,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Sardegna,125,1602,10,204,16,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Sicilia,549,3698,31,791,0,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Toscana,354,5033,17,570,13,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Umbria,164,662,2,86,41,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Valle d'Aosta,9,85,0,13,21,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Veneto,495,6000,26,1000,0,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
Italia,6442,64106,262,9203,555,Dati della Protezione Civile del 21 Agosto 2022 ore 17:05
