Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,570,26015,17334,1327,768,4%,694,53,"2,70%",74,"5,67","2,80%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Basilicata,236,7454,6100,1095,178,3%,156,28,"1,30%",22,"3,95","0,00%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Calabria,397,15256,10466,544,473,5%,428,22,"0,70%",45,"2,34","4,70%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Campania,3008,146018,103384,1787,2412,2%,2212,38,"-3,10%",200,"3,46","4,20%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Emilia-Romagna,2157,114855,71472,1600,2937,4%,2679,60,"-3,00%",258,"5,78","3,60%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Friuli Venezia Giulia,814,27099,13822,1141,654,5%,599,49,"1,90%",55,"4,54","1,90%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Lazio,2260,111852,87303,1488,3760,4%,3408,58,"1,80%",352,"6,00","0,90%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Liguria,570,49951,13492,874,1189,9%,1075,70,"-3,60%",114,"7,39","-7,30%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Lombardia,5697,392655,140401,1390,8930,6%,7996,79,"-1,50%",934,"9,24","-0,80%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Marche,519,28073,16409,1081,676,4%,586,39,"1,40%",90,"5,93","-4,30%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Molise,108,4285,2652,877,78,3%,69,23,"4,50%",9,"2,98","-10,00%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
P.A. Bolzano,292,22253,11450,2152,474,4%,434,82,"-1,80%",40,"7,52","-2,40%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
P.A. Trento,297,14844,2362,435,460,19%,417,77,"-1,00%",43,"7,92","4,90%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Piemonte,2751,159004,78406,1806,5395,7%,4992,115,"-2,00%",403,"9,28","0,00%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Puglia,1436,49001,34979,873,1788,5%,1577,39,"6,30%",211,"5,26","0,50%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Sardegna,405,20044,12971,796,608,5%,535,33,"3,90%",73,"4,48","-3,90%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Sicilia,1768,58769,38508,775,1798,5%,1545,31,"-1,80%",253,"5,09","1,20%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Toscana,1351,99327,48135,1293,1993,4%,1712,46,"-2,40%",281,"7,55","-1,70%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Umbria,343,22821,9434,1072,417,4%,349,40,"-3,30%",68,"7,72","-2,90%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Valle d'Aosta,44,6243,1613,1285,145,9%,128,102,"-6,60%",17,"13,55","6,30%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Veneto,3980,134056,75152,1531,2751,4%,2447,50,"1,00%",304,"6,19","-0,30%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
Italia,29003,1509875,795845,1321,37884,5%,34038,56,"-0,80%",3846,"6,38","-0,10%",Dati della Protezione Civile del 26 Novembre 2020 ore 19:55
