Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,134,1382,1,181,0,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Basilicata,42,356,1,79,13,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Calabria,159,978,3,183,0,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Campania,295,3955,13,581,0,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Emilia-Romagna,658,9001,28,889,0,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Friuli Venezia Giulia,81,1277,3,175,0,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Lazio,454,6421,29,943,243,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Liguria,148,1628,3,218,12,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Lombardia,428,10457,20,1810,0,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Marche,57,983,3,230,49,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Molise,8,176,1,39,26,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
P.A. Bolzano,37,500,1,100,20,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
P.A. Trento,25,517,1,90,0,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Piemonte,241,6794,9,628,99,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Puglia,242,2903,10,503,0,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Sardegna,93,1602,7,204,16,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Sicilia,541,3552,24,795,0,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Toscana,184,5033,13,570,13,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Umbria,95,662,1,86,41,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Valle d'Aosta,9,85,1,13,21,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Veneto,187,6000,11,1000,0,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
Italia,4118,64262,183,9317,553,Dati della Protezione Civile del 12 Giugno 2022 ore 23:45
