Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,1.360,277.224,29.604,2.311,269,1%,257,20,490%,12,094,-770%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Basilicata,600,89.809,17.676,3.243,92,1%,91,17,000%,1,018,000%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Calabria,2.470,240.757,50.477,2.713,327,1%,312,17,100%,15,081,-630%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Campania,5.189,1.255.941,123.079,2.188,572,0%,544,10,-020%,28,050,1200%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Emilia-Romagna,2.730,1.212.925,29.376,662,1.099,4%,1.041,23,-070%,58,131,000%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Friuli Venezia Giulia,812,315.737,17.754,1.478,150,1%,142,12,-530%,8,067,-2000%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Lazio,6.268,1.130.621,95.819,1.672,1.095,1%,1.024,18,-210%,71,124,-270%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Liguria,1.327,358.050,13.130,865,253,2%,239,16,210%,14,092,000%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Lombardia,5.501,2.390.493,115.490,1.157,848,1%,776,8,-090%,72,072,-140%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Marche,1.512,345.560,13.429,896,175,1%,161,11,-360%,14,093,-1250%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Molise,246,42.174,6.194,2.105,21,0%,19,6,000%,2,068,-3330%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
P.A. Bolzano,523,194.587,5.235,979,61,1%,60,11,530%,1,019,-5000%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
P.A. Trento,313,142.439,3.007,555,34,1%,32,6,-2200%,2,037,000%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Piemonte,1.902,1.000.241,43.039,1.007,622,1%,595,14,080%,27,063,-690%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Puglia,5.348,782.891,78.755,2.002,570,1%,542,14,250%,28,071,-670%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Sardegna,1.807,192.770,24.192,1.521,335,1%,318,20,320%,17,107,-560%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Sicilia,5.335,850.813,224.322,4.641,896,0%,828,17,-460%,68,141,460%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Toscana,4.243,892.918,27.881,755,685,2%,644,17,000%,41,111,-240%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Umbria,1.714,199.119,14.335,1.656,159,1%,154,18,340%,5,058,6670%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Valle d'Aosta,41,31.519,924,745,23,2%,22,18,4670%,1,081,000%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Veneto,4.584,1.376.540,51.904,1.066,461,1%,433,9,-070%,28,057,-1760%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
Italia,53.825,13.323.128,985.622,1.664,8.747,1%,8.234,14,-050%,513,087,-270%,Dati della Protezione Civile del 12 Marzo 2022 ore 22:56
