Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,284,1382,13,181,14,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Basilicata,87,383,3,79,13,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Calabria,329,1108,16,202,0,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Campania,553,4211,37,636,0,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Emilia-Romagna,1045,9001,53,889,0,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Friuli Venezia Giulia,138,1277,9,175,0,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Lazio,1054,6421,74,943,243,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Liguria,241,1642,11,219,12,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Lombardia,829,10457,73,1810,0,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Marche,153,1020,12,256,49,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Molise,22,176,2,39,26,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
P.A. Bolzano,60,500,3,100,20,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
P.A. Trento,32,517,2,90,0,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Piemonte,615,6794,23,628,99,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Puglia,549,2923,27,503,0,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Sardegna,328,1602,18,204,16,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Sicilia,882,3763,59,851,0,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Toscana,655,5033,35,570,10,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Umbria,168,662,4,86,41,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Valle d'Aosta,16,163,1,34,0,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Veneto,433,6000,27,1000,0,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
Italia,8473,65035,502,9495,543,Dati della Protezione Civile del 15 Marzo 2022 ore 19:08
