Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,3.822,176.853,77.711,6.066,448,1%,411,32,280%,37,289,280%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Basilicata,1.201,51.424,15.434,2.831,93,1%,90,17,470%,3,055,5000%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Calabria,2.009,151.633,38.916,2.092,473,1%,439,24,-160%,34,183,300%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Campania,17.056,889.846,252.466,4.489,1.411,1%,1.318,23,220%,93,165,110%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Emilia-Romagna,20.650,855.192,340.947,7.681,2.561,1%,2.412,54,-120%,149,336,-130%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Friuli Venezia Giulia,5.514,220.146,53.903,4.486,474,1%,432,36,-090%,42,350,000%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Lazio,14.534,729.896,238.575,4.163,2.092,1%,1.888,33,210%,204,356,-140%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Liguria,6.178,238.461,32.661,2.151,763,2%,722,48,-060%,41,270,-240%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Lombardia,37.233,1.859.883,499.393,5.003,3.943,1%,3.678,37,-070%,265,265,-070%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Marche,5.850,197.932,18.252,1.218,349,2%,294,20,210%,55,367,-680%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Molise,577,25.317,8.646,2.938,22,0%,21,7,-870%,1,034,000%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
P.A. Bolzano,3.017,135.755,26.358,4.928,127,0%,110,21,890%,17,318,-560%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
P.A. Trento,2.660,100.959,27.634,5.097,169,1%,150,28,-070%,19,350,-950%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Piemonte,15.733,737.300,170.569,3.990,2.205,1%,2.063,48,020%,142,332,-470%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Puglia,9.433,487.146,139.003,3.534,734,1%,665,17,150%,69,175,780%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Sardegna,2.023,110.921,22.010,1.384,288,1%,261,16,1110%,27,170,000%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Sicilia,8.133,543.398,190.802,3.947,1.556,1%,1.386,29,-020%,170,352,000%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Toscana,12.564,614.404,176.359,4.776,1.441,1%,1.314,36,-030%,127,344,-310%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Umbria,2.402,133.493,26.008,3.005,214,1%,204,24,-100%,10,116,-910%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Valle d'Aosta,522,25.169,5.871,4.731,82,1%,76,61,000%,6,484,-2500%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Veneto,21.209,934.263,265.072,5.443,1.743,1%,1.566,32,-020%,177,363,-380%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
Italia,192.320,9.219.391,2.626.590,4.434,21.188,1%,19.500,33,030%,1.688,285,-160%,Dati della Protezione Civile del 19 Gennaio 2022 ore 18:46
