Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,49,1324,6,177,23,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Basilicata,25,364,0,88,13,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Calabria,109,966,9,174,3,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Campania,179,3511,12,555,189,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Emilia-Romagna,315,7920,44,889,0,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Friuli Venezia Giulia,43,1277,9,175,0,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Lazio,340,6421,50,943,0,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Liguria,52,1690,7,217,12,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Lombardia,333,6369,54,1530,0,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Marche,44,971,12,212,61,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Molise,2,176,1,39,26,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
P.A. Bolzano,25,500,6,100,20,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
P.A. Trento,13,517,3,90,0,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Piemonte,164,5824,17,628,99,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Puglia,135,2745,19,482,0,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Sardegna,77,1602,12,204,16,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Sicilia,335,3746,43,892,0,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Toscana,216,5033,25,570,37,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Umbria,41,662,5,84,43,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Valle d'Aosta,2,83,0,33,0,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Veneto,152,6000,30,1000,0,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
Italia,2651,57701,364,9082,542,Dati della Protezione Civile del 10 Ottobre 2021 ore 18:36
