Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,1.728,249.775,90.568,7.070,493,1%,470,37,-390%,23,180,450%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Basilicata,641,77.636,19.840,3.639,95,0%,93,17,330%,2,037,-3330%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Calabria,1.768,199.136,47.531,2.555,382,1%,357,19,-060%,25,134,-380%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Campania,6.059,1.162.364,161.769,2.876,1.163,1%,1.098,20,-150%,65,116,-580%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Emilia-Romagna,3.475,1.157.600,66.354,1.495,1.939,3%,1.837,41,-490%,102,230,-290%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Friuli Venezia Giulia,1.277,300.769,27.046,2.251,391,1%,368,31,-030%,23,191,-800%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Lazio,6.375,1.021.558,211.090,3.684,1.949,1%,1.784,31,-330%,165,288,-060%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Liguria,1.227,333.281,20.476,1.348,530,3%,504,33,-290%,26,171,000%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Lombardia,6.116,2.284.163,152.789,1.531,1.807,1%,1.649,17,-610%,158,158,-250%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Marche,2.174,311.262,24.763,1.653,340,1%,308,21,-220%,32,214,-590%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Molise,371,36.307,7.006,2.381,42,1%,38,13,-500%,4,136,-2000%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
P.A. Bolzano,812,182.115,8.974,1.678,95,1%,89,17,000%,6,112,-1430%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
P.A. Trento,442,135.514,6.177,1.139,100,2%,88,16,-1460%,12,221,000%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Piemonte,3.059,955.939,59.145,1.384,1.470,2%,1.414,33,-430%,56,131,-1520%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Puglia,4.366,696.492,91.232,2.319,789,1%,723,18,-060%,66,168,310%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Sardegna,2.069,161.824,36.435,2.291,412,1%,387,24,-250%,25,157,-1070%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Sicilia,5.286,734.915,251.275,5.198,1.343,1%,1.239,26,-400%,104,215,-550%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Toscana,3.691,827.960,58.035,1.572,1.089,2%,1.019,28,-280%,70,190,140%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Umbria,1.025,175.977,12.692,1.467,194,2%,185,21,-560%,9,104,1250%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Valle d'Aosta,49,30.977,1.746,1.407,37,2%,33,27,-290%,4,322,000%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Veneto,5.880,1.287.834,83.265,1.710,939,1%,879,18,-630%,60,123,-320%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
Italia,57.890,12.323.398,1.438.208,2.428,15.599,1%,14.562,25,-370%,1.037,175,-340%,Dati della Protezione Civile del 17 Febbraio 2022 ore 18:59
