Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,417,61803,10963,840,760,7%,672,51,0.7%,88,6.74,-1.1%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Basilicata,116,18103,4341,779,180,4%,167,30,1.8%,13,2.33,8.3%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Calabria,376,42705,8156,424,336,4%,300,16,2%,36,1.87,9.1%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Campania,1997,314986,100338,1734,1724,2%,1569,27,0.4%,155,2.68,1.3%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Emilia-Romagna,3188,311988,72787,1629,3935,5%,3549,79,-0.1%,386,8.64,0.3%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Friuli Venezia Giulia,910,90171,15863,1310,624,4%,547,45,0.4%,77,6.36,0%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Lazio,2188,264708,45995,784,2747,6%,2439,42,0.7%,308,5.25,3%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Liguria,427,84301,5793,375,641,11%,578,37,1.9%,63,4.08,-1.6%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Lombardia,5518,689107,100904,999,7584,8%,6796,67,0.8%,788,7.8,0.3%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Marche,822,81617,10035,661,890,9%,749,49,-0.4%,141,9.29,1.4%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Molise,41,11861,1400,463,107,8%,93,31,0%,14,4.63,0%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
P.A. Bolzano,127,56974,3485,655,154,4%,122,23,-9.6%,32,6.01,3.2%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
P.A. Trento,306,38931,3817,703,258,7%,203,37,-0.5%,55,10.13,0%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Piemonte,2997,285023,33455,771,3658,11%,3332,77,1.6%,326,7.51,3.5%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Puglia,1785,173000,41170,1027,1844,4%,1630,41,3%,214,5.34,-2.3%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Sardegna,134,42979,12867,789,201,2%,176,11,3.5%,25,1.53,-10.7%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Sicilia,859,164358,15784,318,847,5%,726,15,-0.7%,121,2.44,3.4%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Toscana,1365,179488,25639,689,1694,7%,1448,39,-0.4%,246,6.61,0%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Umbria,182,48876,5681,645,460,8%,385,44,-4.7%,75,8.52,-1.3%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Valle d'Aosta,63,8514,453,361,26,6%,24,19,9.1%,2,1.59,0%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Veneto,1917,362925,37613,766,1552,4%,1353,28,0.1%,199,4.05,3.1%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
Italia,25735,3332418,556539,924,30222,5%,26858,45,0.6%,3364,5.58,0.9%,Dati della Protezione Civile del 19 Marzo 2021 ore 17:53
