Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,56,1324,9,181,19,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Basilicata,22,364,0,88,13,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Calabria,98,966,5,174,3,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Campania,244,3511,16,555,189,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Emilia-Romagna,307,7920,28,889,0,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Friuli Venezia Giulia,68,1277,14,175,0,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Lazio,388,6421,52,943,0,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Liguria,67,1715,10,217,12,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Lombardia,294,6369,45,1530,0,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Marche,54,964,18,212,62,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Molise,5,176,2,39,26,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
P.A. Bolzano,45,500,4,100,20,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
P.A. Trento,18,517,1,90,0,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Piemonte,178,5824,19,628,99,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Puglia,130,2745,16,482,0,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Sardegna,42,1602,5,204,16,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Sicilia,288,3744,33,893,0,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Toscana,242,5033,28,570,36,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Umbria,37,662,6,84,43,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Valle d'Aosta,5,83,0,33,0,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Veneto,166,6000,31,1000,0,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
Italia,2754,57717,342,9087,538,Dati della Protezione Civile del 31 Ottobre 2021 ore 18:13
