Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,540,46686,10874,833,555,5%,502,38,1.2%,53,4.06,1.9%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Basilicata,102,14003,3292,591,82,2%,77,14,-6.1%,5,0.9,0%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Calabria,198,34933,6964,362,248,4%,223,12,-5.1%,25,1.3,-7.4%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Campania,1694,237925,66293,1146,1540,2%,1425,25,-4.1%,115,1.99,11.7%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Emilia-Romagna,1345,231415,40672,910,2081,5%,1903,43,-1.8%,178,3.98,-2.7%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Friuli Venezia Giulia,409,71285,10237,845,523,5%,457,38,-5%,66,5.45,1.5%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Lazio,1271,216347,43144,736,2417,6%,2160,37,-3.3%,257,4.38,-1.2%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Liguria,319,72909,4797,311,666,14%,604,39,-0.5%,62,4.02,0%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Lombardia,2434,556288,47010,465,3918,8%,3550,35,-0.4%,368,3.64,-0.8%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Marche,530,59533,7708,508,604,8%,529,35,-0.9%,75,4.94,4.2%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Molise,75,9191,1501,497,73,5%,67,22,1.5%,6,1.99,-33.3%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
P.A. Bolzano,680,46926,7949,1494,287,4%,251,47,0.4%,36,6.77,5.9%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
P.A. Trento,253,29696,2684,495,181,7%,152,28,7%,29,5.34,0%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Piemonte,1189,231239,12190,281,2106,17%,1956,45,-2.3%,150,3.46,-2%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Puglia,1248,132459,44178,1102,1650,4%,1485,37,-0.2%,165,4.12,-1.2%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Sardegna,125,39950,14191,870,391,3%,358,22,-1.9%,33,2.02,3.1%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Sicilia,760,144231,36655,738,1236,3%,1071,22,-3.3%,165,3.32,-2.9%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Toscana,894,141159,11361,305,808,7%,688,18,-1.7%,120,3.22,4.3%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Umbria,363,39827,7553,858,520,7%,440,50,3.3%,80,9.09,0%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Valle d'Aosta,9,7886,148,118,18,12%,15,12,0%,3,2.39,0%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Veneto,708,319515,25618,522,1164,5%,1029,21,-3.1%,135,2.75,-0.7%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
Italia,15146,2683403,405019,672,21068,5%,18942,31,-1.8%,2126,3.53,-0.1%,Dati della Protezione Civile del 11 Febbraio 2021 ore 19:12
