Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,168,1382,6,181,0,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Basilicata,35,332,0,79,13,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Calabria,156,944,10,168,0,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Campania,274,3878,14,575,0,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Emilia-Romagna,954,9001,33,889,0,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Friuli Venezia Giulia,221,1277,11,175,0,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Lazio,548,6421,40,943,243,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Liguria,205,1583,7,218,12,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Lombardia,1123,10457,16,1810,0,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Marche,124,983,6,230,48,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Molise,10,176,0,39,26,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
P.A. Bolzano,112,500,4,100,20,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
P.A. Trento,94,517,2,90,0,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Piemonte,750,6794,21,628,99,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Puglia,125,2735,7,405,0,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Sardegna,79,1602,5,204,16,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Sicilia,233,3265,17,790,0,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Toscana,446,5033,17,570,13,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Umbria,181,662,1,86,41,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Valle d'Aosta,41,67,0,13,21,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Veneto,713,6000,35,1000,0,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
Italia,6592,63609,252,9193,552,Dati della Protezione Civile del 15 Ottobre 2022 ore 23:45
