Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,11,80.687,2.046,158,87,4%,81,6,380%,6,046,000%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Basilicata,8,29.774,1.263,228,55,4%,52,9,400%,3,054,000%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Calabria,127,82.383,4.633,245,189,4%,174,9,420%,15,079,-630%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Campania,198,453.368,7.825,137,324,4%,304,5,-160%,20,035,-910%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Emilia-Romagna,333,420.794,13.586,304,459,3%,416,9,170%,43,096,-440%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Friuli Venezia Giulia,32,113.027,1.317,109,59,4%,48,4,670%,11,091,000%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Lazio,243,381.566,11.196,195,498,4%,442,8,380%,56,097,-340%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Liguria,43,111.986,1.429,94,82,6%,77,5,-720%,5,033,-1670%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Lombardia,150,879.789,11.466,114,498,4%,435,4,160%,63,063,680%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Marche,25,113.131,2.730,180,77,3%,56,4,-180%,21,139,-450%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Molise,1,14.461,175,58,7,4%,5,2,000%,2,067,000%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
P.A. Bolzano,4,76.370,984,185,31,3%,23,4,950%,8,150,-1110%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
P.A. Trento,9,48.116,483,89,18,4%,17,3,1330%,1,018,000%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Piemonte,135,377.000,3.821,89,229,6%,205,5,200%,24,056,430%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Puglia,60,267.261,3.251,82,214,7%,194,5,370%,20,051,530%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Sardegna,42,74.776,3.577,222,206,6%,188,12,-110%,18,112,-530%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Sicilia,514,293.659,21.042,432,756,4%,660,14,050%,96,197,-500%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Toscana,231,279.556,8.294,225,387,5%,336,9,000%,51,138,410%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Umbria,12,63.317,1.138,131,51,4%,46,5,000%,5,057,-1670%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Valle d'Aosta,0,12.083,64,51,3,5%,2,2,000%,1,080,000%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Veneto,229,465.412,12.194,250,275,2%,221,5,180%,54,111,380%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
Italia,2.407,4.638.516,112.514,189,4.505,4%,3.982,7,130%,523,088,-130%,Dati della Protezione Civile del 20 Settembre 2021 ore 18:07
