Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,199,54664,13111,1004,714,5%,633,48,1.8%,81,6.2,-1.2%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Basilicata,75,15710,4094,735,96,2%,87,16,2.4%,9,1.62,-10%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Calabria,151,38031,6273,326,215,3%,196,10,3.2%,19,0.99,-5%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Campania,1896,269515,77953,1347,1477,2%,1337,23,-0.3%,140,2.42,7.7%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Emilia-Romagna,2597,263194,44278,991,2611,6%,2375,53,5.3%,236,5.28,4%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Friuli Venezia Giulia,172,76984,10162,839,435,4%,373,31,3.3%,62,5.12,1.6%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Lazio,1044,235272,35723,609,2063,6%,1840,31,4.1%,223,3.8,4.7%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Liguria,309,78287,5485,355,571,10%,517,34,3.4%,54,3.5,3.8%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Lombardia,2135,605216,65002,643,4665,7%,4224,42,2.6%,441,4.36,3.5%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Marche,446,68303,9985,658,649,6%,575,38,-1.2%,74,4.87,2.8%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Molise,41,10732,1734,574,117,7%,98,32,3.2%,19,6.29,11.8%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
P.A. Bolzano,121,53925,6726,1264,249,4%,218,41,0%,31,5.83,-6.1%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
P.A. Trento,57,34115,3697,681,232,6%,190,35,2.7%,42,7.74,7.7%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Piemonte,1155,248289,16621,383,2218,13%,2043,47,1.4%,175,4.03,4.2%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Puglia,631,147681,32962,822,1422,4%,1255,31,2.2%,167,4.17,-1.8%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Sardegna,45,41236,12805,785,229,2%,210,13,-2.3%,19,1.17,0%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Sicilia,478,153036,26181,527,858,3%,726,15,0.1%,132,2.66,-0.8%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Toscana,877,157112,18465,496,1122,6%,950,26,4.5%,172,4.62,2.4%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Umbria,79,44762,7998,909,524,7%,445,51,2.1%,79,8.97,2.6%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Valle d'Aosta,3,8057,168,134,16,10%,14,11,40%,2,1.59,0%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Veneto,603,334250,24910,508,918,4%,806,16,3.2%,112,2.28,0%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
Italia,13114,2938371,424333,704,21401,5%,19112,32,2.5%,2289,3.8,2.6%,Dati della Protezione Civile del 01 Marzo 2021 ore 19:17
