Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,20,78.998,2.287,177,95,4%,88,7,1000%,7,054,000%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Basilicata,2,28.841,1.365,247,48,4%,47,8,000%,1,018,000%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Calabria,190,77.514,4.846,256,174,4%,158,8,330%,16,084,000%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Campania,186,445.306,9.399,165,384,4%,366,6,220%,18,032,-530%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Emilia-Romagna,546,411.436,16.109,361,469,3%,420,9,220%,49,110,210%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Friuli Venezia Giulia,38,110.699,1.161,96,62,5%,49,4,650%,13,108,1820%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Lazio,321,374.370,15.838,275,548,3%,478,8,840%,70,122,-280%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Liguria,52,109.685,2.098,138,87,4%,76,5,000%,11,072,1000%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Lombardia,140,868.971,12.169,121,389,3%,341,3,270%,48,048,670%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Marche,46,110.415,3.584,237,81,2%,64,4,-300%,17,112,630%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Molise,4,14.249,234,78,9,4%,9,3,1250%,0,000,000%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
P.A. Bolzano,9,74.981,691,130,26,4%,21,4,1670%,5,094,000%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
P.A. Trento,13,47.464,486,89,26,5%,26,5,400%,0,000,000%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Piemonte,103,372.287,3.678,85,169,5%,155,4,690%,14,032,000%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Puglia,105,263.334,4.701,119,275,6%,251,6,410%,24,061,-400%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Sardegna,187,71.764,7.909,491,254,3%,227,14,-420%,27,168,2860%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Sicilia,1.600,275.459,28.489,584,947,3%,831,17,310%,116,238,740%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Toscana,348,270.882,11.416,309,478,4%,424,11,120%,54,146,190%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Umbria,28,61.612,1.728,199,57,3%,51,6,000%,6,069,-1430%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Valle d'Aosta,0,12.012,119,95,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Veneto,319,454.220,13.086,268,234,2%,182,4,520%,52,107,830%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
Italia,4.257,4.534.499,141.393,237,4.812,3%,4.264,7,320%,548,092,440%,Dati della Protezione Civile del 30 Agosto 2021 ore 18:39
