Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,143,83.428,2.097,162,73,3%,66,5,-430%,7,054,1670%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Basilicata,20,30.878,825,149,26,3%,26,5,400%,0,000,000%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Calabria,169,88.163,3.282,173,115,4%,107,6,810%,8,042,000%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Campania,722,469.783,9.943,174,280,3%,262,5,000%,18,032,000%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Emilia-Romagna,618,434.177,7.849,176,342,4%,302,7,170%,40,090,530%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Friuli Venezia Giulia,410,118.502,2.799,232,124,4%,108,9,1020%,16,133,000%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Lazio,716,397.815,10.249,178,534,5%,474,8,580%,60,104,530%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Liguria,118,115.425,1.351,89,91,7%,80,5,260%,11,072,1000%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Lombardia,840,897.249,10.556,105,384,4%,336,3,180%,48,048,-200%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Marche,252,116.870,2.571,170,82,3%,61,4,340%,21,139,-450%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Molise,4,14.691,115,38,7,6%,6,2,2000%,1,033,000%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
P.A. Bolzano,177,79.774,1.792,336,62,3%,60,11,340%,2,038,-3330%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
P.A. Trento,81,49.657,612,112,26,4%,24,4,-400%,2,037,000%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Piemonte,386,386.238,4.556,106,227,5%,206,5,000%,21,049,000%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Puglia,251,273.799,3.227,82,163,5%,143,4,-210%,20,051,1760%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Sardegna,96,76.429,1.429,89,51,4%,45,3,1840%,6,037,000%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Sicilia,466,310.145,7.639,157,350,5%,311,6,300%,39,080,540%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Toscana,381,291.087,6.245,169,298,5%,271,7,-110%,27,073,380%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Umbria,114,65.562,1.319,152,49,4%,42,5,770%,7,080,000%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Valle d'Aosta,8,12.328,67,54,3,4%,3,2,000%,0,000,000%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Veneto,792,483.465,11.833,243,232,2%,191,4,380%,41,084,510%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
Italia,6.764,4.795.465,90.356,151,3.519,4%,3.124,5,260%,395,066,310%,Dati della Protezione Civile del 05 Novembre 2021 ore 18:45
