Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,42,1324,1,177,23,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Basilicata,19,326,1,88,13,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Calabria,71,771,5,169,0,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Campania,223,3832,11,548,195,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Emilia-Romagna,247,6538,22,760,0,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Friuli Venezia Giulia,22,1277,4,175,0,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Lazio,357,6421,50,943,193,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Liguria,33,1668,12,214,12,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Lombardia,237,6369,32,1416,114,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Marche,33,951,5,209,61,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Molise,1,176,1,39,26,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
P.A. Bolzano,8,391,2,100,20,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
P.A. Trento,8,517,1,90,0,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Piemonte,80,5824,7,628,99,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Puglia,82,2810,12,456,0,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Sardegna,80,1602,19,196,39,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Sicilia,338,2960,32,714,196,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Toscana,170,5033,23,570,37,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Umbria,17,687,2,91,36,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Valle d'Aosta,3,67,0,33,0,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Veneto,125,6000,16,1000,0,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Italia,2196,55544,258,8616,1064,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
