Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,25,1369,1,185,23,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Basilicata,17,412,0,88,13,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Calabria,69,906,5,146,25,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Campania,218,3917,20,584,72,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Emilia-Romagna,184,6538,27,760,0,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Friuli Venezia Giulia,8,1277,0,175,0,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Lazio,190,6421,49,943,193,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Liguria,19,1702,7,221,12,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Lombardia,218,6749,51,1416,114,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Marche,16,954,4,209,57,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Molise,4,221,0,36,0,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
P.A. Bolzano,6,389,3,100,0,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
P.A. Trento,5,517,0,60,15,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Piemonte,152,5824,14,628,99,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Puglia,120,2989,11,491,0,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Sardegna,36,1602,3,216,33,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Sicilia,155,3087,20,664,196,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Toscana,90,5033,24,451,38,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Umbria,15,671,1,97,30,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Valle d'Aosta,1,81,0,30,6,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Veneto,45,6000,7,1000,0,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
Italia,1593,56659,247,8500,926,Dati della Protezione Civile del 30 Giugno 2021 ore 18:25
