Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,164,1382,1,181,0,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Basilicata,28,336,0,79,13,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Calabria,152,952,4,179,0,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Campania,262,3878,14,575,0,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Emilia-Romagna,938,9001,30,889,0,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Friuli Venezia Giulia,223,1277,11,175,0,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Lazio,518,6421,38,943,243,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Liguria,205,1583,7,218,12,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Lombardia,1065,10457,16,1810,0,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Marche,114,983,1,230,48,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Molise,6,176,1,39,26,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
P.A. Bolzano,118,500,6,100,20,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
P.A. Trento,89,517,3,90,0,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Piemonte,703,6794,19,628,99,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Puglia,138,2735,9,405,0,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Sardegna,88,1602,4,204,16,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Sicilia,232,3266,18,790,0,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Toscana,445,5033,21,570,13,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Umbria,176,662,0,86,41,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Valle d'Aosta,38,67,0,13,21,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Veneto,656,6000,33,1000,0,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
Italia,6358,63622,236,9204,552,Dati della Protezione Civile del 13 Ottobre 2022 ore 23:45
