Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,1.378,275.867,28.900,2.256,258,1%,245,19,-350%,13,101,830%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Basilicata,724,89.209,17.835,3.272,91,1%,91,17,-110%,0,000,-10000%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Calabria,2.451,238.287,49.075,2.638,325,1%,309,17,-280%,16,086,000%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Campania,5.001,1.250.752,123.740,2.200,570,0%,545,10,020%,25,044,-380%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Emilia-Romagna,2.910,1.210.197,28.918,651,1.106,4%,1.048,24,-210%,58,131,-650%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Friuli Venezia Giulia,640,314.929,17.482,1.455,160,1%,150,12,140%,10,083,-1670%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Lazio,6.052,1.124.353,97.345,1.699,1.119,1%,1.046,18,090%,73,127,-760%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Liguria,1.209,356.723,12.821,844,248,2%,234,15,-560%,14,092,000%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Lombardia,5.861,2.384.992,112.050,1.123,856,1%,783,8,090%,73,073,140%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Marche,1.528,344.048,14.398,961,183,1%,167,11,-120%,16,107,670%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Molise,264,41.928,6.072,2.063,22,0%,19,6,000%,3,102,000%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
P.A. Bolzano,661,194.064,5.178,968,59,1%,57,11,000%,2,037,-3330%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
P.A. Trento,294,142.126,2.937,542,43,1%,41,8,-890%,2,037,000%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Piemonte,1.945,998.339,42.930,1.004,619,1%,590,14,-710%,29,068,000%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Puglia,4.748,777.543,77.587,1.972,559,1%,529,13,-260%,30,076,340%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Sardegna,1.696,190.963,23.654,1.488,326,1%,308,19,-160%,18,113,000%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Sicilia,5.497,844.533,223.672,4.627,933,0%,868,18,-010%,65,134,160%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Toscana,3.938,888.675,26.447,716,686,3%,644,17,-430%,42,114,-230%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Umbria,1.836,197.405,13.470,1.556,152,1%,149,17,490%,3,035,-4000%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Valle d'Aosta,33,31.570,1.002,807,16,2%,15,12,-630%,1,081,000%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Veneto,4.461,1.371.956,50.966,1.047,470,1%,436,9,-220%,34,070,-1050%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
Italia,53.127,13.268.459,976.479,1.648,8.801,1%,8.274,14,-170%,527,089,-330%,Dati della Protezione Civile del 11 Marzo 2022 ore 18:12
