Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,141,77.123,1.882,145,49,3%,48,4,-940%,1,008,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Basilicata,64,27.872,977,177,24,2%,23,4,-420%,1,018,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Calabria,212,72.679,3.122,165,104,3%,100,5,1240%,4,021,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Campania,552,435.897,8.532,149,299,4%,284,5,520%,15,026,-630%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Emilia-Romagna,454,400.565,11.587,260,354,3%,323,7,320%,31,069,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Friuli Venezia Giulia,155,108.944,881,73,31,4%,27,2,000%,4,033,3330%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Lazio,645,364.790,16.312,283,528,3%,463,8,500%,65,113,320%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Liguria,191,106.759,1.598,105,65,4%,51,3,-560%,14,092,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Lombardia,768,859.553,13.392,134,329,2%,294,3,390%,35,035,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Marche,208,107.275,2.846,188,48,2%,42,3,-1060%,6,040,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Molise,17,14.020,157,52,5,3%,4,1,000%,1,033,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
P.A. Bolzano,60,74.083,440,83,13,3%,12,2,910%,1,019,-5000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
P.A. Trento,36,46.716,377,69,14,4%,13,2,-710%,1,018,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Piemonte,367,367.982,3.201,74,115,4%,111,3,570%,4,009,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Puglia,306,258.522,3.759,95,145,4%,123,3,880%,22,056,1000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Sardegna,380,65.457,6.792,421,141,2%,119,7,000%,22,137,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Sicilia,868,251.277,15.584,320,518,3%,459,9,250%,59,121,1800%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Toscana,774,258.873,11.464,310,289,3%,260,7,-080%,29,079,-330%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Umbria,139,59.566,2.122,244,31,1%,30,3,000%,1,011,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Valle d'Aosta,11,11.871,129,103,5,4%,5,4,6670%,0,000,000%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Veneto,620,443.338,13.607,279,178,1%,157,3,-760%,21,043,1670%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
Italia,6.968,4.413.162,118.761,199,3.285,3%,2.948,5,240%,337,057,470%,Dati della Protezione Civile del 11 Agosto 2021 ore 18:07
