Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,62,75.634,1.092,84,20,2%,19,1,560%,1,008,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Basilicata,18,27.187,561,101,22,4%,22,4,1580%,0,000,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Calabria,107,69.970,2.091,110,53,3%,48,3,670%,5,026,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Campania,261,428.519,7.844,137,200,3%,189,3,270%,11,019,-830%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Emilia-Romagna,474,390.389,3.906,87,153,4%,144,3,360%,9,020,-2500%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Friuli Venezia Giulia,56,107.467,364,30,9,2%,9,1,1250%,0,000,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Lazio,854,352.791,5.827,101,213,4%,183,3,2200%,30,052,340%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Liguria,117,104.357,714,47,24,3%,19,1,3570%,5,033,-1670%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Lombardia,691,848.281,7.729,77,169,2%,142,1,520%,27,027,-360%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Marche,106,104.669,1.615,107,17,1%,14,1,-1250%,3,020,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Molise,17,13.858,117,39,1,1%,1,0,000%,0,000,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
P.A. Bolzano,30,73.614,261,49,2,1%,2,0,-5000%,0,000,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
P.A. Trento,54,46.134,286,52,3,1%,3,1,-2500%,0,000,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Piemonte,140,364.338,1.414,33,50,4%,47,1,-960%,3,007,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Puglia,131,254.747,1.976,50,89,5%,80,2,390%,9,023,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Sardegna,261,59.497,2.739,170,57,2%,51,3,-1500%,6,037,5000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Sicilia,484,237.902,6.903,142,193,3%,172,4,890%,21,043,-450%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Toscana,470,247.617,3.372,91,98,3%,86,2,1170%,12,032,-770%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Umbria,129,57.499,943,108,14,1%,13,1,1820%,1,011,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Valle d'Aosta,12,11.732,40,32,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Veneto,669,431.333,8.958,184,72,1%,60,1,-320%,12,025,2000%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
Italia,5.143,4.307.535,58.752,99,1.459,2%,1.304,2,570%,155,026,-190%,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28
