Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,249,1382,8,181,0,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Basilicata,55,364,3,79,13,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Calabria,275,971,9,177,0,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Campania,474,3896,24,575,0,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Emilia-Romagna,1458,9001,44,889,0,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Friuli Venezia Giulia,243,1277,3,175,0,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Lazio,893,6421,57,943,243,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Liguria,356,1611,5,219,12,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Lombardia,1081,10457,42,1810,0,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Marche,163,983,4,230,50,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Molise,29,176,2,39,26,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
P.A. Bolzano,57,500,0,100,20,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
P.A. Trento,71,517,1,90,0,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Piemonte,447,6794,9,628,99,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Puglia,403,2751,16,405,0,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Sardegna,156,1602,9,204,16,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Sicilia,778,3664,38,793,0,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Toscana,540,5033,22,570,13,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Umbria,232,662,3,86,41,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Valle d'Aosta,13,85,0,13,21,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Veneto,619,6000,22,1000,0,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
Italia,8592,64147,321,9206,554,Dati della Protezione Civile del 10 Agosto 2022 ore 23:45
