Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,160,1382,6,181,0,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Basilicata,61,366,1,79,13,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Calabria,211,1002,7,183,0,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Campania,513,3893,33,573,0,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Emilia-Romagna,1063,9001,27,889,0,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Friuli Venezia Giulia,162,1277,7,175,0,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Lazio,672,6421,58,943,243,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Liguria,244,1648,6,218,12,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Lombardia,1002,10457,24,1810,0,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Marche,115,983,6,230,49,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Molise,12,176,1,39,26,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
P.A. Bolzano,53,500,1,100,20,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
P.A. Trento,45,517,1,90,0,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Piemonte,387,6794,10,628,99,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Puglia,341,2736,14,405,0,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Sardegna,124,1602,9,204,16,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Sicilia,834,3630,31,778,0,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Toscana,503,5033,21,570,14,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Umbria,191,662,6,86,41,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Valle d'Aosta,14,163,0,34,0,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Veneto,505,6000,22,1000,0,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
Italia,7212,64243,291,9215,533,Dati della Protezione Civile del 03 Luglio 2022 ore 23:45
