Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,510,26525,17560,1345,763,4%,689,53,"-0,70%",74,"5,67","0,00%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Basilicata,218,7663,5965,1071,176,3%,153,27,"-1,90%",23,"4,13","4,50%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Calabria,468,15724,10822,562,476,4%,432,22,"0,90%",44,"2,29","-2,20%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Campania,2924,148942,103982,1797,2372,2%,2188,38,"-1,10%",184,"3,18","-8,00%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Emilia-Romagna,2165,117019,70289,1573,2923,4%,2673,60,"-0,20%",250,"5,60","-3,10%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Friuli Venezia Giulia,864,27963,14255,1177,649,5%,594,49,"-0,80%",55,"4,54","0,00%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Lazio,2276,114128,87934,1499,3762,4%,3407,58,"0,00%",355,"6,05","0,90%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Liguria,606,50557,13011,843,1128,9%,1019,66,"-5,20%",109,"7,06","-4,40%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Lombardia,5389,398044,130555,1292,8794,7%,7869,78,"-1,60%",925,"9,15","-1,00%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Marche,490,28563,16843,1109,655,4%,564,37,"-3,80%",91,"5,99","1,10%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Molise,79,4364,2625,868,73,3%,62,21,"-10,10%",11,"3,64","22,20%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
P.A. Bolzano,410,22663,11483,2158,456,4%,414,78,"-4,60%",42,"7,89","5,00%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
P.A. Trento,229,15073,2309,425,452,20%,408,75,"-2,20%",44,"8,11","2,30%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Piemonte,3149,162153,77589,1787,5317,7%,4922,113,"-1,40%",395,"9,10","-2,00%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Puglia,1737,50738,36417,909,1855,5%,1654,41,"4,90%",201,"5,01","-4,70%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Sardegna,375,20419,13155,807,599,5%,528,32,"-1,30%",71,"4,35","-2,70%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Sicilia,1566,60335,39083,787,1789,5%,1539,31,"-0,40%",250,"5,03","-1,20%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Toscana,1117,100444,46531,1250,1925,4%,1647,44,"-3,80%",278,"7,47","-1,10%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Umbria,261,23082,9050,1028,415,5%,353,40,"1,10%",62,"7,04","-8,80%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Valle d'Aosta,101,6344,1547,1233,144,9%,129,103,"0,80%",15,"11,95","-11,80%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Veneto,3418,137474,76888,1567,2743,4%,2440,50,"-0,30%",303,"6,17","-0,30%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
Italia,28352,1538217,787893,1308,37466,5%,33684,56,"-1,00%",3782,"6,28","-1,70%",Dati della Protezione Civile del 27 Novembre 2020 ore 20:10
