Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,268,1382,5,181,0,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Basilicata,95,368,0,79,14,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Calabria,314,1008,15,183,0,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Campania,720,3907,29,573,0,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Emilia-Romagna,1495,9001,50,889,0,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Friuli Venezia Giulia,252,1277,7,175,0,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Lazio,997,6421,72,943,243,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Liguria,386,1647,11,218,12,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Lombardia,1482,10457,44,1810,0,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Marche,178,983,6,230,50,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Molise,24,176,2,39,26,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
P.A. Bolzano,87,500,1,100,20,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
P.A. Trento,91,517,2,90,0,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Piemonte,553,6794,8,628,99,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Puglia,479,2751,18,405,0,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Sardegna,170,1602,8,204,16,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Sicilia,1021,3644,55,792,0,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Toscana,730,5033,29,570,20,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Umbria,279,662,8,86,41,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Valle d'Aosta,24,85,0,13,21,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Veneto,718,6000,25,1000,0,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
Italia,10363,64215,395,9208,562,Dati della Protezione Civile del 15 Luglio 2022 ore 23:45
