Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,52,1324,4,177,23,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Basilicata,36,364,2,88,13,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Calabria,141,964,15,174,3,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Campania,212,3511,21,555,189,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Emilia-Romagna,370,7920,46,889,0,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Friuli Venezia Giulia,39,1277,7,175,0,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Lazio,383,6421,54,943,0,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Liguria,47,1696,6,217,12,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Lombardia,372,6369,54,1530,0,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Marche,53,971,17,212,60,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Molise,1,176,1,39,26,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
P.A. Bolzano,27,500,6,100,20,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
P.A. Trento,16,517,4,90,0,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Piemonte,189,5824,20,628,99,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Puglia,142,2741,15,482,0,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Sardegna,121,1602,11,204,16,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Sicilia,463,3737,61,892,0,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Toscana,230,5033,35,570,38,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Umbria,47,662,3,84,43,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Valle d'Aosta,2,83,0,33,0,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Veneto,175,6000,47,1000,0,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
Italia,3118,57692,429,9082,542,Dati della Protezione Civile del 01 Ottobre 2021 ore 18:23
