Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,301,1382,9,181,0,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Basilicata,101,390,2,79,14,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Calabria,240,1009,11,194,0,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Campania,647,4026,38,581,0,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Emilia-Romagna,1203,9001,34,889,0,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Friuli Venezia Giulia,160,1277,3,175,0,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Lazio,1058,6421,58,943,243,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Liguria,261,1643,14,218,12,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Lombardia,1131,10457,34,1810,0,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Marche,146,1006,5,232,52,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Molise,21,176,2,39,26,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
P.A. Bolzano,47,500,1,100,20,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
P.A. Trento,58,517,2,90,0,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Piemonte,665,6794,19,628,99,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Puglia,530,2903,27,503,0,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Sardegna,266,1602,8,204,16,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Sicilia,723,3675,38,816,0,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Toscana,499,5033,23,570,6,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Umbria,209,662,5,86,41,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Valle d'Aosta,27,163,0,34,0,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Veneto,522,6000,22,1000,0,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
Italia,8815,64637,355,9372,529,Dati della Protezione Civile del 07 Maggio 2022 ore 23:45
