Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,98,1369,11,185,23,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Basilicata,52,448,0,88,13,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Calabria,207,926,14,156,25,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Campania,572,4115,49,620,36,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Emilia-Romagna,423,6538,68,760,0,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Friuli Venezia Giulia,30,1277,1,175,0,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Lazio,750,6421,126,943,193,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Liguria,80,1685,27,220,12,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Lombardia,887,7664,170,1416,114,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Marche,92,1154,17,210,61,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Molise,5,221,0,39,0,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
P.A. Bolzano,14,429,2,100,0,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
P.A. Trento,18,517,6,90,15,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Piemonte,467,5824,61,628,99,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Puglia,423,3434,33,549,0,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Sardegna,111,1602,12,216,33,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Sicilia,396,3509,45,751,196,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Toscana,311,5033,96,492,26,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Umbria,52,681,5,116,0,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Valle d'Aosta,6,227,0,30,6,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Veneto,199,6000,45,1000,0,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
Italia,5193,59074,788,8784,852,Dati della Protezione Civile del 05 Giugno 2021 ore 18:43
