Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,323,1382,15,181,14,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Basilicata,99,383,1,79,13,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Calabria,364,1073,20,198,0,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Campania,725,4116,35,581,0,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Emilia-Romagna,1206,9001,38,889,0,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Friuli Venezia Giulia,143,1277,5,175,0,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Lazio,1146,6421,78,943,243,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Liguria,250,1641,8,219,12,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Lombardia,1159,10457,39,1810,0,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Marche,231,1020,10,256,53,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Molise,28,176,0,39,26,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
P.A. Bolzano,50,500,4,100,20,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
P.A. Trento,59,517,3,90,0,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Piemonte,627,6794,27,628,99,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Puglia,690,2923,40,503,0,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Sardegna,330,1602,23,204,16,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Sicilia,1009,3753,49,849,0,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Toscana,908,5033,46,570,13,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Umbria,281,662,3,86,41,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Valle d'Aosta,25,163,0,34,0,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Veneto,593,6000,27,1000,0,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
Italia,10246,64894,471,9434,550,Dati della Protezione Civile del 05 Aprile 2022 ore 19:27
