Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,449,43663,10019,767,474,5%,427,33,3.1&,47,3.6,6.8%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Basilicata,68,13367,3421,614,71,2%,70,13,-2.8&,1,0.18,-50%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Calabria,318,33426,8630,448,276,3%,253,13,-4.2&,23,1.19,-4.2%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Campania,1539,225637,62117,1074,1575,3%,1475,25,-0.3&,100,1.73,-2.9%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Emilia-Romagna,1047,221615,44402,994,2316,5%,2122,48,-2.5&,194,4.34,-2%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Friuli Venezia Giulia,692,68613,11180,923,624,6%,561,46,-3.1&,63,5.2,3.3%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Lazio,1164,208171,59769,1019,2629,4%,2350,40,0.6&,279,4.76,-3.5%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Liguria,233,70288,4439,288,705,16%,641,42,1.7&,64,4.15,0%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Lombardia,1738,541797,47345,469,3913,8%,3554,35,0.3&,359,3.55,-0.6%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Marche,408,56417,8353,550,603,7%,535,35,-1.7&,68,4.48,0%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Molise,78,8517,1182,391,71,6%,65,22,12.1&,6,1.99,-25%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
P.A. Bolzano,653,41775,5750,1081,273,5%,241,45,3.4&,32,6.01,-5.9%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
P.A. Trento,261,28013,2495,460,191,8%,158,29,-9.2&,33,6.08,-2.9%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Piemonte,819,225195,12052,278,2239,19%,2092,48,-2.2&,147,3.39,-3.3%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Puglia,1044,125209,51715,1290,1584,3%,1429,36,-0.2&,155,3.87,-8.8%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Sardegna,143,38874,14838,910,445,3%,416,26,-3.3&,29,1.78,-14.7%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Sicilia,886,138739,41122,828,1510,4%,1317,27,-0.8&,193,3.88,-4.5%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Toscana,551,135779,9345,251,772,8%,663,18,-0.9&,109,2.93,0%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Umbria,458,36935,5999,681,431,7%,367,42,-0.5&,64,7.27,4.9%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Valle d'Aosta,11,7815,189,151,32,17%,29,23,16&,3,2.39,0%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Veneto,629,313945,30360,619,1482,5%,1306,27,-8.2&,176,3.59,-8.8%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
Italia,13189,2583790,434722,722,22216,5%,20071,33,-1.2&,2145,3.56,-3.1%,Dati della Protezione Civile del 03 Febbraio 2021 ore 19:06
