Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,184,45592,10954,839,536,5%,487,37,3.6&,49,3.75,-3.9%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Basilicata,15,13701,3268,587,83,3%,82,15,-2.4&,1,0.18,0%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Calabria,142,34333,7564,393,259,3%,234,12,0.4&,25,1.3,-3.8%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Campania,1189,233322,65708,1136,1652,3%,1542,27,2.8&,110,1.9,4.8%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Emilia-Romagna,1273,228198,42773,958,2185,5%,2002,45,2.7&,183,4.1,1.1%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Friuli Venezia Giulia,132,70244,10742,887,590,5%,527,44,1.2&,63,5.2,0%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Lazio,782,213202,49550,845,2520,5%,2248,38,0.7&,272,4.64,3%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Liguria,220,71969,4794,311,672,14%,609,39,0.2&,63,4.08,3.3%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Lombardia,895,550380,46374,459,3853,8%,3491,35,0.7&,362,3.58,1.1%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Marche,171,58312,7669,505,609,8%,536,35,1.5&,73,4.81,-1.4%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Molise,84,8951,1404,464,82,6%,71,23,2.9&,11,3.64,0%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
P.A. Bolzano,255,44736,5456,1025,280,5%,250,47,3.3&,30,5.64,-14.3%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
P.A. Trento,66,28974,2597,478,169,7%,141,26,3.7&,28,5.16,7.7%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Piemonte,483,228762,12291,283,2184,18%,2036,47,0.9&,148,3.41,5.7%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Puglia,377,129467,50285,1255,1614,3%,1450,36,1.1&,164,4.09,1.2%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Sardegna,56,39583,14527,891,415,3%,380,23,-0.5&,35,2.15,2.9%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Sicilia,478,142032,38932,784,1373,4%,1192,24,-0.5&,181,3.64,1.7%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Toscana,523,139141,10719,288,803,7%,691,19,6.3&,112,3.01,3.7%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Umbria,190,38674,6902,784,500,7%,423,48,2.9&,77,8.75,5.5%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Valle d'Aosta,13,7856,165,131,28,17%,25,20,4.2&,3,2.39,0%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Veneto,442,317278,26930,549,1263,5%,1110,23,0&,153,3.12,0%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
Italia,7970,2644707,419604,697,21670,5%,19527,32,1.4&,2143,3.56,1.7%,Dati della Protezione Civile del 08 Febbraio 2021 ore 19:04
