Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,43,1369,2,185,23,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Basilicata,33,449,0,88,13,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Calabria,87,906,11,156,25,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Campania,282,4045,24,577,79,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Emilia-Romagna,223,6538,37,760,0,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Friuli Venezia Giulia,9,1277,1,175,0,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Lazio,295,6421,76,943,193,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Liguria,34,1713,8,220,12,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Lombardia,391,7002,77,1416,114,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Marche,29,1061,6,211,57,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Molise,6,221,0,39,0,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
P.A. Bolzano,6,391,3,100,0,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
P.A. Trento,9,517,2,60,15,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Piemonte,213,5824,30,628,99,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Puglia,179,3433,16,549,0,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Sardegna,65,1602,5,216,33,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Sicilia,237,3193,25,684,196,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Toscana,133,5033,38,459,30,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Umbria,26,671,4,97,30,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Valle d'Aosta,3,81,0,30,6,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Veneto,87,6000,20,1000,0,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
Italia,2390,57747,385,8593,925,Dati della Protezione Civile del 21 Giugno 2021 ore 18:02
