Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,607,1495,68,215,0,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Basilicata,170,440,14,88,13,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Calabria,389,919,36,152,25,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Campania,1587,4370,160,620,36,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Emilia-Romagna,3427,6515,390,760,0,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Friuli Venezia Giulia,664,1277,82,175,0,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Lazio,3044,6421,371,943,193,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Liguria,642,1801,68,226,12,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Lombardia,7033,13692,863,1416,114,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Marche,803,1356,146,250,16,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Molise,63,221,16,39,0,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
P.A. Bolzano,90,461,20,100,0,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
P.A. Trento,201,594,51,90,15,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Piemonte,3873,5824,376,628,99,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Puglia,1840,3754,260,580,80,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Sardegna,222,1602,34,208,35,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Sicilia,891,3891,140,834,196,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Toscana,1560,5033,265,622,17,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Umbria,349,860,60,139,2,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Valle d'Aosta,49,227,8,30,6,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Veneto,1676,6000,282,1000,0,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
Italia,29180,66753,3710,9115,859,Dati della Protezione Civile del 31 Marzo 2021 ore 19:46
