Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,154,77.944,2.149,166,71,3%,60,5,530%,11,085,000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Basilicata,68,28.290,1.230,222,37,3%,35,6,610%,2,036,10000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Calabria,231,74.507,3.563,188,136,4%,125,7,500%,11,058,1000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Campania,647,439.969,9.319,163,363,4%,340,6,120%,23,040,1500%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Emilia-Romagna,576,405.084,13.658,306,423,3%,376,8,190%,47,105,000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Friuli Venezia Giulia,68,109.598,897,74,36,4%,26,2,-1330%,10,083,1110%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Lazio,548,369.241,17.646,307,591,3%,526,9,040%,65,113,160%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Liguria,212,108.021,1.861,122,87,5%,74,5,140%,13,085,1820%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Lombardia,627,863.712,12.589,126,351,3%,309,3,-310%,42,042,770%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Marche,208,108.587,3.046,201,54,2%,45,3,230%,9,059,000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Molise,12,14.097,164,55,8,5%,7,2,4000%,1,033,000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
P.A. Bolzano,30,74.432,590,111,20,3%,19,4,560%,1,019,000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
P.A. Trento,33,47.046,471,86,23,5%,21,4,-870%,2,037,000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Piemonte,254,369.906,3.436,80,153,4%,139,3,220%,14,032,000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Puglia,217,260.525,4.334,110,168,4%,145,4,360%,23,058,000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Sardegna,451,68.391,7.476,464,195,3%,175,11,610%,20,124,1110%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Sicilia,1.377,259.955,20.702,425,724,3%,641,13,320%,83,170,380%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Toscana,844,264.418,12.356,335,360,3%,322,9,220%,38,103,-260%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Umbria,104,60.525,2.086,240,53,3%,49,6,1670%,4,046,000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Valle d'Aosta,11,11.963,159,127,4,3%,4,3,000%,0,000,000%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Veneto,588,447.794,12.770,262,230,2%,189,4,160%,41,084,510%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
Italia,7.260,4.464.005,130.502,219,4.087,3%,3.627,6,190%,460,077,410%,Dati della Protezione Civile del 19 Agosto 2021 ore 18:24
