Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,161,43007,10436,799,448,4%,401,31,4.7&,47,3.6,2.2%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Basilicata,13,13244,4954,890,73,1%,71,13,7.6&,2,0.36,0%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Calabria,195,32942,8679,451,297,3%,276,14,0&,21,1.09,5%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Campania,994,223179,62333,1077,1534,2%,1437,25,1.4&,97,1.68,-2%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Emilia-Romagna,1051,219702,46607,1043,2388,5%,2181,49,3.3&,207,4.63,0.5%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Friuli Venezia Giulia,129,67663,11309,934,654,6%,593,49,0.5&,61,5.04,1.7%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Lazio,717,206165,61490,1048,2661,4%,2373,40,-0.6&,288,4.91,1.4%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Liguria,149,69817,4566,296,696,15%,631,41,3.1&,65,4.21,0%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Lombardia,1093,539147,48475,480,3860,8%,3489,35,-0.4&,371,3.67,2.5%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Marche,189,55676,9172,604,607,7%,535,35,1.1&,72,4.74,0%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Molise,54,8408,1206,399,70,6%,61,20,5.2&,9,2.98,0%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
P.A. Bolzano,316,40483,4779,898,267,6%,233,44,4.5&,34,6.39,6.3%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
P.A. Trento,53,27580,2503,461,215,9%,180,33,1.1&,35,6.45,0%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Piemonte,514,223611,12264,282,2304,19%,2151,50,1.4&,153,3.52,4.8%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Puglia,379,123286,52084,1299,1582,3%,1411,35,1&,171,4.27,4.3%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Sardegna,123,38660,15556,954,478,3%,439,27,-1.6&,39,2.39,0%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Sicilia,766,136869,42202,849,1540,4%,1336,27,0.8&,204,4.11,0%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Toscana,373,134829,9282,249,757,8%,656,18,1.2&,101,2.71,5.2%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Umbria,143,36194,5643,641,421,7%,363,41,0.6&,58,6.59,7.4%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Valle d'Aosta,3,7800,229,182,36,16%,33,26,3.1&,3,2.39,0%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Veneto,510,312695,33820,689,1624,5%,1410,29,-1.4&,214,4.36,-1.4%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
Italia,7925,2560957,447589,743,22512,5%,20260,34,0.8&,2252,3.74,1.7%,Dati della Protezione Civile del 01 Febbraio 2021 ore 19:12
