Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,687,279.347,30.680,2.395,296,1%,283,22,400%,13,101,000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Basilicata,385,90.676,18.003,3.303,89,0%,87,16,-220%,2,037,10000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Calabria,1.547,244.142,51.690,2.778,339,1%,325,17,380%,14,075,-670%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Campania,2.806,1.263.937,123.230,2.191,606,0%,572,10,270%,34,060,630%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Emilia-Romagna,2.002,1.217.647,30.095,678,1.133,4%,1.078,24,280%,55,124,-350%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Friuli Venezia Giulia,245,316.528,17.677,1.471,150,1%,142,12,290%,8,067,000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Lazio,3.739,1.140.847,94.469,1.649,1.113,1%,1.036,18,010%,77,134,550%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Liguria,517,359.564,13.518,890,270,2%,257,17,580%,13,086,000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Lombardia,2.336,2.397.620,116.715,1.169,859,1%,786,8,310%,73,073,000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Marche,906,348.565,14.172,946,174,1%,160,11,060%,14,093,770%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Molise,219,42.744,6.689,2.273,27,0%,25,8,870%,2,068,000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
P.A. Bolzano,305,195.263,5.202,972,53,1%,51,10,-190%,2,037,000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
P.A. Trento,113,142.804,2.918,538,37,1%,35,6,000%,2,037,000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Piemonte,1.892,1.003.468,43.483,1.017,648,1%,621,15,400%,27,063,000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Puglia,3.346,790.659,81.410,2.070,590,1%,564,14,390%,26,066,-710%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Sardegna,1.020,195.095,24.792,1.559,341,1%,323,20,420%,18,113,000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Sicilia,2.516,860.138,230.102,4.760,925,0%,860,18,370%,65,134,-150%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Toscana,1.769,898.410,29.205,791,681,2%,643,17,240%,38,103,-260%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Umbria,795,201.738,15.431,1.783,171,1%,166,19,710%,5,058,000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Valle d'Aosta,5,31.553,946,762,20,2%,19,15,-950%,1,081,000%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Veneto,1.750,1.382.160,52.812,1.084,464,1%,435,9,120%,29,060,360%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Italia,28.900,13.402.905,1.003.239,1.694,8.986,1%,8.468,14,280%,518,087,040%,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
