Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,662,94.984,7.763,604,145,2%,130,10,400%,15,117,-630%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Basilicata,260,33.628,2.245,410,41,2%,41,7,-240%,0,000,000%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Calabria,691,102.965,9.624,513,284,3%,256,14,1080%,28,149,-340%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Campania,3.599,526.937,28.591,503,494,2%,463,8,000%,31,055,-310%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Emilia-Romagna,2.860,499.123,47.439,1.067,1.231,3%,1.121,25,110%,110,247,280%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Friuli Venezia Giulia,1.081,146.620,8.519,711,307,4%,281,23,-410%,26,217,000%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Lazio,3.006,467.174,43.110,754,1.039,2%,917,16,100%,122,213,-080%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Liguria,1.144,138.057,8.868,587,462,5%,430,28,120%,32,212,1430%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Lombardia,12.913,1.032.211,94.533,948,1.570,2%,1.408,14,410%,162,163,-120%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Marche,871,136.079,6.694,446,228,3%,189,13,740%,39,260,-250%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Molise,46,15.632,348,117,15,4%,13,4,3000%,2,067,000%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
P.A. Bolzano,344,97.494,5.730,1.074,103,2%,82,15,-470%,21,393,000%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
P.A. Trento,368,57.303,3.371,619,121,4%,99,18,210%,22,404,-430%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Piemonte,4.304,439.650,32.530,761,935,3%,868,20,160%,67,157,470%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Puglia,1.134,290.328,9.004,229,192,2%,166,4,-290%,26,066,400%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Sardegna,344,83.416,4.434,277,138,3%,127,8,500%,11,069,000%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Sicilia,2.078,348.105,23.635,488,644,3%,568,12,120%,76,157,410%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Toscana,2.780,324.433,21.665,591,453,2%,387,11,380%,66,180,310%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Umbria,933,73.403,5.374,621,73,1%,65,8,1020%,8,092,000%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Valle d'Aosta,154,14.647,1.041,840,22,2%,22,18,-430%,0,000,-10000%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Veneto,5.023,594.865,65.511,1.350,1.248,2%,1.089,22,230%,159,328,390%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
Italia,44.595,5.517.054,430.029,726,9.745,2%,8.722,15,210%,1.023,173,130%,Dati della Protezione Civile del 23 Dicembre 2021 ore 19:39
