Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,272,1382,15,181,14,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Basilicata,101,381,3,79,14,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Calabria,376,1108,15,202,0,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Campania,641,4149,33,610,0,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Emilia-Romagna,957,9001,42,889,0,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Friuli Venezia Giulia,126,1277,2,175,0,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Lazio,1110,6421,70,943,243,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Liguria,239,1641,8,219,12,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Lombardia,956,10457,43,1810,0,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Marche,229,1020,9,256,49,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Molise,25,176,0,39,26,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
P.A. Bolzano,68,500,4,100,20,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
P.A. Trento,45,517,1,90,0,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Piemonte,568,6794,24,628,99,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Puglia,611,2923,34,503,0,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Sardegna,313,1602,19,204,16,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Sicilia,903,3787,66,848,0,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Toscana,776,5033,30,570,14,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Umbria,200,662,4,86,41,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Valle d'Aosta,14,163,0,34,0,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Veneto,464,6000,25,1000,0,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
Italia,8994,64994,447,9466,548,Dati della Protezione Civile del 25 Marzo 2022 ore 19:36
