Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,276,44464,10226,783,501,5%,453,35,0.2&,48,3.68,2.1%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Basilicata,89,13524,3341,600,86,3%,84,15,18.3&,2,0.36,100%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Calabria,239,33867,8347,434,287,3%,261,14,2&,26,1.35,4%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Campania,1665,228846,63319,1094,1593,3%,1490,26,1.5&,103,1.78,3%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Emilia-Romagna,1364,224164,43136,966,2172,5%,1990,45,-2.7&,182,4.07,-3.2%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Friuli Venezia Giulia,446,69414,11055,913,601,5%,536,44,-2.5&,65,5.37,1.6%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Lazio,1141,210486,56821,969,2536,4%,2264,39,-1.9&,272,4.64,-0.4%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Liguria,332,71109,4487,291,693,15%,631,41,0.6&,62,4.02,-3.1%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Lombardia,2504,546047,48202,477,3908,8%,3549,35,0.3&,359,3.55,-0.8%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Marche,414,57311,7927,522,606,8%,532,35,0.6&,74,4.87,-2.6%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Molise,101,8698,1293,428,75,6%,65,22,4.8&,10,3.31,-9.1%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
P.A. Bolzano,687,43209,6373,1198,290,5%,255,48,2.4&,35,6.58,0%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
P.A. Trento,202,28455,2515,463,174,7%,142,26,-1.4&,32,5.9,0%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Piemonte,936,226938,12195,281,2168,18%,2021,47,-2.1&,147,3.39,2.8%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Puglia,1215,127399,51026,1273,1584,3%,1416,35,-0.3&,168,4.19,6.3%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Sardegna,169,39248,14706,902,432,3%,403,25,1.3&,29,1.78,3.6%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Sicilia,616,140144,39554,796,1426,4%,1244,25,-3.3&,182,3.66,-2.7%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Toscana,703,137242,10092,271,748,7%,643,17,0.2&,105,2.82,-6.3%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Umbria,443,37751,6398,727,443,7%,377,43,1.3&,66,7.5,0%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Valle d'Aosta,8,7834,179,143,28,16%,25,20,-7.4&,3,2.39,0%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Veneto,668,315509,27926,569,1366,5%,1194,24,-3.1&,172,3.5,-2.3%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
Italia,14218,2611659,429118,712,21717,5%,19575,32,-0.9&,2142,3.56,-0.4%,Dati della Protezione Civile del 05 Febbraio 2021 ore 18:44
