Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,439,92.471,6.382,497,135,2%,118,9,-480%,17,132,630%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Basilicata,88,32.745,1.621,296,33,2%,32,6,670%,1,018,000%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Calabria,573,99.641,7.912,421,226,3%,208,11,200%,18,096,-1000%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Campania,1.841,512.821,23.991,422,445,2%,412,7,430%,33,058,2690%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Emilia-Romagna,2.507,484.719,38.184,859,1.091,3%,989,22,-010%,102,229,-380%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Friuli Venezia Giulia,809,142.386,8.217,685,317,4%,286,24,-100%,31,259,-310%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Lazio,2.121,452.935,34.655,606,939,3%,828,14,290%,111,194,000%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Liguria,1.023,132.544,7.556,500,366,5%,337,22,700%,29,192,-650%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Lombardia,5.590,986.345,58.913,591,1.340,2%,1.193,12,070%,147,147,070%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Marche,682,132.031,6.416,427,191,3%,155,10,260%,36,240,290%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Molise,33,15.461,220,74,8,4%,6,2,-1430%,2,067,-5000%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
P.A. Bolzano,395,95.735,6.209,1.163,103,2%,84,16,500%,19,356,560%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
P.A. Trento,267,55.658,2.894,531,102,4%,80,15,-1210%,22,404,1580%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Piemonte,2.510,423.362,23.283,545,720,3%,667,16,690%,53,124,000%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Puglia,662,285.981,6.492,165,168,3%,142,4,1270%,26,066,-370%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Sardegna,315,81.919,3.819,239,123,3%,114,7,-340%,9,056,2860%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Sicilia,1.522,339.917,19.118,395,533,3%,485,10,540%,48,099,-770%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Toscana,1.227,314.692,15.080,411,390,3%,335,9,500%,55,150,580%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Umbria,368,70.447,3.154,365,59,2%,51,6,630%,8,092,-1110%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Valle d'Aosta,83,14.143,814,657,20,2%,18,15,000%,2,161,000%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Veneto,5.577,570.842,57.038,1.175,1.134,2%,980,20,220%,154,317,270%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
Italia,28.632,5.336.795,331.968,560,8.443,3%,7.520,13,250%,923,156,070%,Dati della Protezione Civile del 17 Dicembre 2021 ore 18:42
