Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,20,74.655,1.084,84,37,3%,35,3,-1460%,2,015,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Basilicata,12,26.856,908,164,31,3%,31,6,690%,0,000,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Calabria,67,68.763,6.177,326,90,1%,83,4,-240%,7,037,-3640%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Campania,110,423.616,9.750,171,285,3%,263,5,-400%,22,039,-430%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Emilia-Romagna,55,386.440,4.438,99,235,5%,203,5,-330%,32,072,-590%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Friuli Venezia Giulia,9,107.502,4.354,361,9,0%,9,1,000%,0,000,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Lazio,97,345.456,3.892,68,331,9%,256,4,-1020%,75,130,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Liguria,10,103.372,214,14,33,15%,25,2,-740%,8,052,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Lombardia,131,841.029,12.651,126,422,3%,350,3,-1000%,72,072,-140%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Marche,15,103.571,1.671,110,32,2%,27,2,-1000%,5,033,-1670%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Molise,2,13.685,82,27,6,7%,6,2,-1430%,0,000,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
P.A. Bolzano,10,73.270,217,41,9,4%,6,1,-1430%,3,056,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
P.A. Trento,8,45.744,129,24,10,8%,7,1,-1250%,3,055,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Piemonte,51,362.710,1.333,31,223,17%,200,5,-380%,23,053,-800%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Puglia,63,253.037,5.937,150,186,3%,170,4,-170%,16,040,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Sardegna,18,57.146,2.406,149,57,2%,53,3,000%,4,025,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Sicilia,158,230.963,4.908,101,231,5%,206,4,-880%,25,051,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Toscana,50,243.984,2.653,72,150,6%,118,3,-630%,32,087,-1580%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Umbria,15,56.797,881,101,25,3%,23,3,-1150%,2,023,-3330%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Valle d'Aosta,1,11.676,38,30,1,3%,1,1,000%,0,000,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Veneto,49,425.162,4.896,100,81,2%,68,1,-930%,13,027,000%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
Italia,951,4.255.434,68.619,115,2.484,4%,2.140,4,-650%,344,058,-500%,Dati della Protezione Civile del 23 Giugno 2021 ore 18:56
