Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,178,1382,3,181,0,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Basilicata,48,397,0,79,13,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Calabria,159,978,6,178,0,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Campania,318,3961,14,581,0,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Emilia-Romagna,712,9001,30,889,0,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Friuli Venezia Giulia,91,1277,2,175,0,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Lazio,512,6421,33,943,243,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Liguria,146,1628,6,218,12,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Lombardia,485,10457,31,1810,0,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Marche,68,983,2,230,49,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Molise,10,176,2,39,26,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
P.A. Bolzano,33,500,1,100,20,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
P.A. Trento,27,517,1,90,0,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Piemonte,268,6794,9,628,99,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Puglia,246,2903,15,503,0,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Sardegna,91,1602,9,204,16,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Sicilia,516,3591,26,795,0,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Toscana,224,5033,18,570,13,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Umbria,102,662,1,86,41,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Valle d'Aosta,4,85,0,13,21,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Veneto,215,6000,8,1000,0,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
Italia,4453,64348,217,9312,553,Dati della Protezione Civile del 06 Giugno 2022 ore 23:45
