Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,173,1324,6,181,0,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Basilicata,36,358,1,79,14,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Calabria,176,971,10,177,0,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Campania,401,3890,16,575,0,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Emilia-Romagna,1172,9001,32,889,0,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Friuli Venezia Giulia,200,1277,5,175,0,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Lazio,723,6421,43,943,243,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Liguria,338,1609,8,218,12,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Lombardia,845,10457,21,1810,0,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Marche,127,983,5,230,50,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Molise,20,176,2,39,26,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
P.A. Bolzano,45,500,0,100,20,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
P.A. Trento,72,517,1,90,0,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Piemonte,350,6794,7,628,99,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Puglia,320,2751,17,405,0,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Sardegna,132,1602,11,204,16,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Sicilia,584,3694,32,791,0,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Toscana,365,5033,16,570,13,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Umbria,161,662,2,86,41,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Valle d'Aosta,9,85,0,13,21,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Veneto,533,6000,25,1000,0,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
Italia,6782,64105,260,9203,555,Dati della Protezione Civile del 19 Agosto 2022 ore 17:09
