Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,235,93.691,7.074,550,147,2%,128,10,-300%,19,148,1180%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Basilicata,163,33.203,1.917,350,38,2%,38,7,1880%,0,000,000%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Calabria,474,101.598,8.909,474,252,3%,229,12,000%,23,122,1500%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Campania,2.297,520.688,27.337,481,487,2%,458,8,430%,29,051,-650%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Emilia-Romagna,2.179,494.201,44.364,998,1.191,3%,1.084,24,-050%,107,241,590%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Friuli Venezia Giulia,515,144.612,8.120,677,328,4%,299,25,140%,29,242,000%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Lazio,2.285,461.671,39.644,693,1.043,3%,915,16,120%,128,224,760%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Liguria,869,135.784,8.508,564,432,5%,401,27,580%,31,205,-310%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Lombardia,8.292,1.008.729,74.516,748,1.468,2%,1.307,13,400%,161,162,-120%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Marche,689,134.372,6.628,441,216,3%,177,12,110%,39,260,260%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Molise,7,15.503,240,81,11,5%,9,3,2860%,2,067,000%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
P.A. Bolzano,355,96.751,5.728,1.073,109,2%,90,17,710%,19,356,560%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
P.A. Trento,299,56.543,3.165,581,124,4%,99,18,310%,25,459,420%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Piemonte,3.218,432.056,28.101,658,894,3%,830,19,890%,64,150,320%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Puglia,673,288.242,7.723,197,188,2%,167,4,990%,21,053,-1920%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Sardegna,186,82.768,4.212,264,127,3%,115,7,-340%,12,075,000%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Sicilia,1.423,344.577,21.934,453,605,3%,538,11,190%,67,138,630%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Toscana,1.316,319.615,18.181,496,424,2%,363,10,520%,61,166,000%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Umbria,498,71.793,4.130,477,65,2%,56,6,570%,9,104,000%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Valle d'Aosta,109,14.426,939,758,24,3%,23,19,450%,1,081,000%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Veneto,4.716,585.320,62.774,1.294,1.220,2%,1.055,22,530%,165,340,380%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
Italia,30.798,5.436.143,384.144,648,9.393,2%,8.381,14,350%,1.012,171,250%,Dati della Protezione Civile del 21 Dicembre 2021 ore 18:50
