Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,50,1324,6,177,23,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Basilicata,29,364,1,88,13,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Calabria,122,964,12,174,3,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Campania,200,3511,15,555,189,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Emilia-Romagna,338,7920,46,889,0,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Friuli Venezia Giulia,38,1277,8,175,0,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Lazio,367,6421,56,943,0,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Liguria,52,1696,4,217,12,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Lombardia,351,6369,63,1530,0,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Marche,40,971,15,212,60,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Molise,2,176,1,39,26,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
P.A. Bolzano,27,500,5,100,20,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
P.A. Trento,16,517,4,90,0,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Piemonte,166,5824,21,628,99,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Puglia,150,2745,18,482,0,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Sardegna,107,1602,16,204,16,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Sicilia,389,3746,49,891,0,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Toscana,231,5033,32,570,37,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Umbria,44,662,6,84,43,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Valle d'Aosta,2,83,0,33,0,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Veneto,151,6000,37,1000,0,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
Italia,2872,57705,415,9081,541,Dati della Protezione Civile del 06 Ottobre 2021 ore 18:22
