Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,53,1324,5,177,23,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Basilicata,33,364,1,88,13,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Calabria,132,964,15,174,3,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Campania,203,3511,18,555,189,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Emilia-Romagna,370,7920,47,889,0,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Friuli Venezia Giulia,37,1277,9,175,0,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Lazio,354,6421,56,943,0,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Liguria,55,1696,5,217,12,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Lombardia,359,6369,57,1530,0,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Marche,39,971,19,212,60,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Molise,2,176,1,39,26,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
P.A. Bolzano,28,500,5,100,20,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
P.A. Trento,16,517,4,90,0,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Piemonte,189,5824,23,628,99,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Puglia,141,2741,17,482,0,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Sardegna,107,1602,15,204,16,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Sicilia,424,3737,50,892,0,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Toscana,229,5033,35,570,37,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Umbria,47,662,5,84,43,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Valle d'Aosta,3,83,0,33,0,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Veneto,170,6000,44,1000,0,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
Italia,2991,57692,431,9082,541,Dati della Protezione Civile del 03 Ottobre 2021 ore 18:27
